title,date,press,contents,link
'1천만명의 전쟁'… 중국의 대학입시 : 네이버 뉴스,2007.06.07,노컷뉴스,"중국이 7일부터 이틀간 전국적으로 대학입학시험을 치른다. 중국의 대학입학시험은 우리의 수능과 비슷한 형식으로 가오카오(高考)라고 부른다.올해 가오카오 응시자는 1천10만여명으로 사상 처음으로 천만명을 넘었다. 다만 결시생이 60만명이 이르러 실제 올해 가오카오를 치른 학생은 950만명으로 추산된다. 대학생들의 취업난이 유례없이 심각하지만 여전히 대학진학을 희망하는 학생들은 줄어들지 않고 있다. 올해 신입생 모집도 567만명으로 사상 최대를 기록하고 있다. 시험과목은 시험 첫날 어문과 수학을 치르고 둘째날 문과종합 또는 이과종합과 외국어 시험을 치른다. 총점은 750점으로 각 지역마다 조금씩 다르긴 하지만 베이징의 경우 어문과 영어 수학이 각각 150점에 문과,이과 종합이 300점으로 배점된다. 시험출제는 베이징과 상하이 충칭과 텐진 등 4대 직할시를 비롯해 랴오닝 장쑤 저장 푸젠 산둥성 등에서는 자주적으로 출제하고 있고 그렇지 않은 지역은 국가 교육당국이 출제하는 통일된 시험문제를 사용한다. 시험과목도 어문과 수학 외국어는 전국적으로 모두 포함돼있지만 다른 과목은 지역별로 조금씩 차이가 있다. 한국의 경우 내신성적이 반영되지만 중국 대학의 경우 가오카오 시험 성적 만으로 대학 당락을 결정한다. 다만 지역별 할당제가 있어 베이징 지역의 경우 성적이 다소 낮더라도 좋은 대학에 진학할 수 있다. 이 때문에 베이징 호적을 가진 학생들이 대학진학에 훨씬 유리하다. 실제로 중국최고의 명문으로 꼽히는 베이징대의 같은과 입학생 가운데 베이징 출신 학생의 점수는 100점 이상 낮은 경우도 쉽게 볼 수 있다. 또 일부 대도시의 호적을 가진 학생들의 경우 해당지역 대학에 진학하는데 한층 수월하다. 대학이 부족한 성에 사는 학생들의 경우 항상 불이익을 당하고 있기 때문에 입시를 전후해서 호적제도의 개혁문제가 주된 관심사로 떠오르곤 한다.중국의 대학입시에서 가장 언론의 관심을 끄는 것은 작문의 주제다. 1977년 현재와 같은 가오카오제도가 도입된 이후 작문의 주제는 시대상황을 반영하고 있기 때문이다. 문화대혁명이 끝난 직후 작문의 주제는 다분히 정치색이 짙었고 당시 작문의 마지막 부분에는 구호로 마무리하는 것이 일반적이었다. 그러나 개혁개방이 실시된 80년대 이후에는 경제와 사회 문제가 많이 출제되고 있고 최근 들어서는 문화와 과학 인문과 관련한 주제들이 주류를 이루고 있다. 지난해 베이징의 작문시험에서는 '베이징의 부호(상징)'이라는 주제가 주어졌고 올해는 '봄날 밤에 내리는 반가운 비'라는 서정적인 주제가 주어졌다. 작문의 작성방법도 과거 70년대에는 다소 선동적인 구호식 표현이 강조됐지만 지금은 개성이 드러나는 글이 강조되고 있다.  중국의 대학입시는 문화혁명 당시 중단됐다가 1977년 부활해 30년이 넘게 계속되고 있다. 70년대에는 노동자와 농민 군인 중에서 사상이 우수한 사람을 선발했지만 80년대 이후는 철저히 성적에 의해 당락이 결정되고 있다. 최근 들어서는 대학의 자율적인 입시관리를 강조하는 목소리가 커지면서 부분적으로 대학에 제한적인 범위에서 자율적인 전형을 할 수 있도록 하고 있다.우리가 입시한파라고 하는 것과 마찬가지로 중국에서는 입시 더위라는 말이 유행한다. 올해도 7일 베이징의 최고기온이 36도에 이르는 등 어김없이 입시더위가 찾아왔다.베이징=CBS 김주명 특파원 jmkim@cbs.co.kr(대한민국 중심언론 CBS  뉴스FM98.1 / 음악FM93.9 / TV CH 412)<저작권자 ⓒ CBS 노컷뉴스(www.nocutnews.co.kr) 무단전재 및 재배포 금지 >",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=079&aid=0000165168
동덕여대 입시비리 의혹 관련 검찰 압수수색 : 네이버 뉴스,2007.06.20,SBS & SBSi ,동영상 뉴스       	 	동덕여대 입시비리 의혹을 수사중인 서울 북부지검은 이 학교 무용과 교수 정모 씨의 자택과 연구실을 압수수색했다고 밝혔습니다.검찰은 지난달 22일 학교 측에 정 교수가 학생 3명을 합격시켜주는 대가로 학부모로부터 돈을 받았다는 탄원서가 접수되자 이를 토대로 수사를 벌여왔습니다.검찰은 지난주 관련 학생과 학부모들을 소환 조사했고 이들이 정 교수에게 수천만 원을 건냈다는 진술을 확보한 것으로 전해졌습니다.김형주 kimmyworld@sbs.co.kr,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=115&oid=055&aid=0000101063
클래식 선율에 입시 스트레스 싹~ : 네이버 뉴스,2007.05.15,대전일보,"점심시간 종이 울리자 학생들이 모두 급식실로 몰려가는 때에, 음악실에서는 또 다른 학생들이 떼를 지어 클래식 선율에 빠져있다.이곳에서는 친구들이 직접 연주하는 미니 콘서트가 한창이다. 콘서트 시간은 점심시간 1시간이 시작되는 첫 20분. 도깨비 시장처럼 잠깐 열리기 때문에 학생들은 음악 감상에 집중하느라 점심도 잠시 잊었다.미니 콘서트는 대전 송촌고가 매주 월요일마다 점심시간을 이용해 여는 미니 음악회. 음대 진학을 위해 음악을 전공하는 학생들이 무대에 올라 친구들에게 연주 실력을 선보이고 있다.학생들도 관람객으로 참석해 그동안 입시공부에 지친 긴장을 풀고 마음을 추스른다. 비싼 표를 구입해야 하는 학교 밖 기성 연주회에서나 들을 수 있는 곡을 가까이서 편안하게 들을 수 있는 맛이 쏠쏠하다. 특히 같은 반 친구가 연주하는 무대라 연주 곡목과 내용에 관심 한번, 눈길 한 번 더 간다.송촌고의 점심시간 미니 콘서트는 지난해 학교측 아이디어로 마련됐다.음악수업 수행평가의 하나인 연주회 감상문을 제출해야 하지만 가정형편으로 비싼 표를 구입하지 못하거나 대입시험 준비에 쫓겨 연주회장을 찾아가지 못하는 학생들의 편의를 위해 마련한 것이다.이러던 것이 이후 콘서트 자체를 즐기려는 학생들의 발길이 많아지면서 지금은 음악실에 빈 좌석이 없을 정도다. 연주를 마친 학생들은 친구들 사이에서 인기스타가 될 정도다.이에 따라 학교측은 미니 콘서트를 학생들의 인문소양을 쌓는데 활용하고 있으며 연주회 회수를 매주 잡아 정기공연으로 꾸미고 있다.교생실습을 나온 수습교사도 예외는 아니다. 이달에는 교생이 2주 연속 무대에 올라 학생들과의 거리감을 좁혀나갔다.피아노를 연주한 최진실양(3년)은 “2학년인 지난해에는 관람객으로 볼 때와 올해 연주자가 돼 무대에 오르니 느낌이 색다르다”며 “음대에 진학하려는 학생들에게는 무대 및 대입 실기 경험을 미리 쌓을 수 있어 도움이 크다”고 말했다.이정표 음악교사는 “학생들에게 클래식 음악에 대한 이해를 넓히고 경험을 줄 수 있어 좋다”며 “실기수행을 위해 억지로 방문하는 학교 밖 성인 연주회보다 학생들의 음악 감상력을 높이는데 효과가 크다”고 말했다.<박정식 기자><저작권자ⓒ대전일보사. 무단전재,재배포,본문인용 등의 행위를 금합니다.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000105429
입시자료 받는 수험생과 부모들 : 네이버 뉴스,2007.06.10,뉴시스,입시자료 받는 수험생과 부모들    	    【서울=뉴시스】 10일 오후 서울 반포동 센트럴시티 밀레니엄홀에서 열린 '2008 대입의 핵심을 잡아라' 입시설명회에 참석한 수험생과 학부모들이 입시자료를 받기위해 길게 늘어서 있다. '2008 대입의 핵심을 잡아라' 입시설명회는 SK커뮤니케이션즈가 운영하는 온라인 교육 사이트 '이투스'(www.etoos.com)와 청솔학원 주체로 열렸다. /김종현기자 kim-jh@newsis.com,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000448130
‘입시부정 연루’ 도덕성 논란 : 네이버 뉴스,2007.06.20,대전일보,"<속보>=대전시립무용단(이하 무용단)과 대전시립교향악단(이하 대전시향)의 차기 예술감독 선임작업이 마무리 단계에 접어 들면서 긍정여론이 지배적인 가운데 우려의 목소리도 나오고 있다.<관련기사 본보 19일자 8면 보도> 무용단의 경우 김매자씨(창무예술원 이사장· 지난해 11월 공연)로 사실상 가닥이 잡혀가고 있다. 시가 김씨와 배정혜씨(현 국립무용단 예술감독·지난 5월 공연)를 주요 대상자에 놓고 인선작업을 벌여왔으나 배씨가 국립무용단과의 계약이 1년 6개월이나 남아있어 배제된 상태다.   하지만 김씨를 선임할 경우 부담도 만만치않다. 김씨가 한국 무용을 대표하는 안무가 임에 틀림없고 시립무용단이 도약할 수 있는 계기가 될것이라는 평가가 지배적이지만 도덕적인 문제에 대한 논란이 있기 때문이다. 김씨는 1991년 이화여대 무용과 교수로 재직시, 입시부정에 연루돼 학교를 떠난 바 있다. 김씨 자신은 물론 대전시 모두 이 부분을 한번 겪어야할 문제로 어떠한 지적도 감수하고 있는 상태다. 16년전 일인 만큼 다시 거론이 돼도 큰 문제가 될게 없다는 반응이다. 그러나 영입 결정 후 시민들이 어떤 반응을 보일지에  대해서는 여전이 부담감을 느끼고 있는것으로 보인다.  시와 무용단측은 “입시부정은 김씨에게 꼬리표처럼 따라 붙는 과거의 오명”이라며 “김씨가 관 예술단 수장을 맡게되면 이같은 비판을 겸허이 받아야 하고  무용단 역시, 많은 세월이 흐른만큼 김씨를 믿고 무용단의 도약을 위해 노력해야 한다”는 입장이다. 대전시향 차기 감독은 에드몬 콜로메르씨(현 오케스트라 드 피가르디 수석객원지휘·4월 공연)가 가장 유력하다.  시는 연초부터 7명의 지휘자의 객원무대를 통해 평가를 벌인 끝에, 콜로메르씨를 비롯해 곽승씨(현 KBS교향악단 수석객원지휘·1월 공연), 정치용씨(현 원주시향 수석객원지휘·2월 공연) 등 3명을 최종 대상자 명단에 올리고 협상을 진행중이다. 현재 시가 상임체제로 성실히 단원을 이끌어갈 지휘자 선임에 중점을 두고있고, 다각적인 평가와 근무조건 등을 고려할 때 콜로메르씨가 가장 유력할 것으로 보인다.  한편, 시는 두 시립예술단 차기 감독에 대해 최종적으로 근무조건과 임금 등을 논의하고 있는 것으로 알려지고 있다.<천지아 기자><저작권자ⓒ대전일보사. 무단전재,재배포,본문인용 등의 행위를 금합니다.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000109219
대입내신 공방… 진실게임 비화 　 : 네이버 뉴스,2007.06.19,매경닷컴,"내신 실질반영률을 놓고 교육부와 대학간 힘겨루기가 진실게임으로 번지고 있다.김신일 교육부총리는 19일 국무회의 직전 기자들과 만나 ""대학이 내신 비중을 50% 반영하겠다는 것은 지난해 5월 대학입학처장회의에서 선언한 것""이라며 ""일단 대학이 약속을 지키라고 요구하는 것이 현 정부의 방침""이라고 말했다. 약속을 지키지 않은 것은 대학이라는 비판이다.하지만 김 부총리 발언을 전해 들은 대학 입학처장은 ""지난해 5월 회의에서 내신 '실질' 반영률에 대해서는 합의한 바가 없다""며 발끈하고 나섰다. 김 부총리가 사실을 왜곡하고 있다는 것이다. 지난해 5월 대학교육협의회(대교협) 주최로 열린 회의에는 연세대 고려대 등 12개 사립대와 지방 국립대 12개교 입학처장이 참석했다.당시 회의를 총괄한 이현청 호남대 총장(당시 대교협 사무총장)은 이날 기자와 전화통화에서 ""50%는 전형에서 내신의 형식적인 반영 비중을 의미했던 것""이라며 ""내신의 실질적인 반영 비율을 놓고 논의한 적은 없다""고 반박했다.이 총장은 ""공교육 정상화를 위해 대입에서 내신반영률을 높이자고 논의했고 전형에서 내신 50% 반영에는 22개 대학이 합의했다""면서도 ""하지만 학교마다 방침이 다르고 수시나 정시 등 다양한 입시 전형이 있는 상황이기 때문에 실질반영률을 논의한 적은 없다""고 밝혔다.당시 회의에 참석한 입학처장들도 이 총장과 같은 답변을 했다.회의에 참석했던 A대학 처장은 ""내신 실질반영률이 50%라는 것은 불가능한 수치""라며 ""내신 실질반영률이 30%가 넘으면 수능이나 논술에서 만점을 받지 않는 한 점수가 뒤집힐 수 없게 된다""고 말했다. 그는 ""당시 회의를 총괄했던 이현청 총장도 분명히 '50%는 상징적ㆍ형식적인 수치'라고 했다""고 말했다.같은 자리에 있었던 B대학 처장 역시 ""당시 처장들은 모두 학생 경쟁이 치열한 상태에서 실질반영률을 건드리는 것은 무리라는 것을 알고 있었다""며 ""만약 그때 실질반영률을 50%로 하자고 했다면 아무도 동의 안 했을 것""이라고 말했다.한편 60여 개 서울ㆍ경인지역 대학 입학처장은 다음달 2일 회동에서 최근 일련의 내신반영률 논란에 대한 대학 방침을 정리해 발표하기로 했다.[이소아 기자 / 김대원 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=009&aid=0000597295
"""새 대입제도 사교육 격차만 벌려"" <한국교육개발원 설문> : 네이버 뉴스",2007.04.10,세계닷컴,"올해부터 달라지는 새 대입제도 발표 이후 서울을 포함한 수도권 지역 학생과 부모의 학력이 석사 이상인 학생들의 사교육비가 크게 증가한 것으로 나타났다. 반면 중소도시와 읍면지역 학생과 부모 학력이 낮은 경우 사교육비는 소폭 증가하거나 오히려 감소해 사교육 격차가 심화한 것으로 분석됐다. 새 대입제도는 학교생활기록부 비중을 늘리고 대학수학능력시험을 등급제로 전환, 공교육의 기능을 강화하는 게 골자이다. 이 같은 결과는 한국교육개발원이 학부모 990여명, 학생 4900여명을 대상으로 설문조사한 내용을 토대로 작성, 10일 공개한 ‘대입정책과 사교육 관계 분석을 위한 기초 연구’ 보고서에서 밝혀졌다. 학부모 설문조사는 정부가 2008학년도 대입제도를 발표(2004년 8월)하기 전인 2003년에, 학생 설문조사는 발표 이후인 2006년에 실시됐다. 조사 결과에 따르면 중소도시와 읍면지역은 사교육비 지출액이 2003년 각각 23만1000원, 16만5000원에서 2006년 21만8000원, 14만3000원으로 낮아졌다. 하지만 서울 강남 및 서울 기타 지역은 2003년 각각 60만원, 30만6000원에서 2006년 62만1000원, 39만2000원으로 오히려 증가한 것으로 나타났다. 부모의 학력별로도 아버지 학력이 ‘중졸’인 경우 사교육비가 2003년 13만7000원에서 2006년 12만5000원으로 낮아졌다. 하지만 ‘대학원 석사’ 이상은 38만원에서 51만5000원으로 크게 증가했다. 어머니 역시 학력이 ‘중졸’인 경우 사교육비가 2003년 14만원에서 2006년 15만원으로 소폭 오르는 데 그쳤으나 ‘대학원 석사’ 이상은 47만1000원에서 77만3000원으로 껑충 뛰었다. 대입 전형요소별 반영비율에 대한 조사에서는 부모의 학력이 높을수록 수능과 논술 비중이, 학력이 낮을수록 내신 비중이 높아지기를 희망하는 것으로 나타났다. 이는 부모 학력이 석사 이상인 학생들의 사교육비가 증가한 사실과 연관이 있는 것으로 개발원은 분석했다. 또 지역별로는 읍면지역에서 고교내신 비중 강화를 가장 많이 지지한 데 반해 서울은 수능과 논술 강화에 대한 호응이 높았다.이경희 기자 sorimoa@segye.comⓒ 세계일보＆세계닷컴(www.segye.com), 무단전재 및 재배포 금지<세계닷컴은 한국온라인신문협회(www.kona.or.kr)의 디지털뉴스이용규칙에 따른 저작권을 행사합니다.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=022&aid=0000220120
[理知논술]자연계 대입 실전 논술 : 네이버 뉴스,2007.04.10,donga.com,"[동아일보]주요 대학 논술 예시문항 유형에 맞춘 실전문제 및 풀이《2008학년도부터 자연계도 통합교과형 논술을 치르는 대학이 늘어난다. 하지만 자연계 학생들은 인문계 학생들에 비해 논술을 더욱 어렵게 느낀다. 더구나 아직 어떤 형식으로 문제가 출제될지도 모르는 형편이다. 주요 대학의 자연계 논술 예시문항에 맞춰 만든 자연계 통합교과형 논술 실전 문제와 풀이 과정을 격주로 소개한다.》[제시문 1] 지구 표면이 식으면서 마그마가 굳어 얇은 지각이 만들어지기 시작했으나, 그 아래쪽은 여전히 뜨거운 마그마가 끓고 있었다. 이곳저곳에서 지각의 약한 틈을 뚫고 격렬한 화산 분출이 시작되었다. 이러한 화산 분출로 마그마 속에 갇혀 있던 기체가 대량으로 지구 표면으로 방출되었다. 이 때의 대기 성분은 주로 수증기, 수소, 메탄, 암모니아 등이었다. 그 중에서도 가장 양이 많은 수증기는 일부가 두꺼운 구름층을 형성해 비가 되어 내리다가 뜨거운 지구 표면으로부터 열을 받아 다시 증발을 반복했고, 일부는 강한 햇빛을 받아 수소와 산소로 분해되었을 것으로 추정된다. [제시문 2] 대기와 해양의 진화에서 중요한 요소는 대기 중에 들어 있는 이산화탄소의 양이 변화하는 것이다. 원시 바다가 형성되었을 때 지구 표면의 이산화탄소, 질소 등은 대기, 바다, 해양저 사이에서 순환하면서 그림과 같이 그 양이 변화여 현재의 지구와 같은 상태로 진화하게 되었다. 지질 시대 동안 대기의 조성이 변화하는 과정은 2단계로 설명할 수 있다.  1단계는 약 38억 년 전부터 27억 년 사이에 탄산칼슘이 바다에 침전하여 석회암을 만들면서 대기의 이산화탄소 양이 급속하게 감소하는 시기이다. 2단계는 약 27억 년 전부터 바다에서 해조류가 광합성을 시작하면서 산소가 방출되는 때이다. 이 시기에 대기의 이산화탄소는 서서히 감소하게 되었고 바다에는 산소가 증가하면서 용해되어 있던 철분을 산화하기 시작하였다.[제시문 3] 전기 음성도(electronegativity)는 분자에서 공유 전자쌍을 끌어당기는 능력을 상대적 수치로 나타낸 것이다. 즉, 어떤 원자의 전기 음성도는 그 원자의 전자에 대한 친화력이 높을수록 커지며 이 원자가 이미 보유하고 있는 전자를 떼어내는 데 힘이 많이 들수록 증가하는 경향이 있다. 모든 원자 중에서 전기 음성도가 가장 센 원자는 플루오르(F)이며 폴링은 플루오르의 전기 음성도를 4.0으로 제안하였고, 올레드와 로쵸는 여러 가지 실험적 결과를 통해서 플루오르(F)의 전기 음성도를 4.10으로 보정하였다. 전기 음성도는 주기율표의 왼쪽에서 오른쪽으로 갈수록 커지며 위에서 아래로 갈수록 작아진다. 예를 들어 수소의 전기음성도는 2.1, 탄소의 전기음성도는 2.5, 산소의 전기음성도는 3.5의 값을 가진다.[논제 1]  최초의 원시 대기에 포함된 수소, 메탄, 암모니아 등의 성분과 현재의 대기에 존재하는 질소, 이산화탄소, 수증기는 어떤 화학적 관계를 가지고 있는지 설명하시오.[논제 2] 제시문 2에서 대기 중 이산화탄소의 감소를 가져온 1단계의 과정은 38억 년 전부터 시작되었다. 그 이전에도 원시 바다가 존재했음에도 불구하고 이 시기에 1단계의 과정이 특별히 일어난 이유를 유추하여 논술하시오.[논제 3] 제시문 2에서 대기 중 이산화탄소의 감소를 가져온 1단계 과정은 그 결과 2단계 과정에도 큰 영향을 미친다. 그 과정을 유추하여 논술하시오.[논제 4]  산소와 이산화탄소 중 물에 더 잘 녹는 기체는 어떤 기체이며, 그 이유는 무엇인지 제시문 3의 자료를 이용해 설명하시오. 또한 이러한 산소와 이산화탄소의 물에 대한 용해도의 차이가 지구의 대기 조성의 변화에 미친 영향에 대해서 논술하시오.출제의도 및 예시답안지구의 생성 초기에 존재했던 원시 대기의 성분이 현재의 대기 성분으로 변화하는 과정을 이해하는지 파악하고 물에 대한 산소와 이산화탄소의 용해도 차이를 전기음성도의 개념을 이용해 설명할 수 있는 능력을 파악하고자 이 문제를 출제하였다. 연관교과는 과학(온실효과), 지구과학1(지구환경의 변화), 화학1(공기), 화학2(원자구조와 주기율, 화학결합, 산화와 환원) 등이다.[논제 1] 질소(N)는 암모니아(NH3)에서 수소가 빠져나간 것이고, 이산화탄소(CO2)는 메탄(CH4)에서 수소가 빠져나가고 다시 산소(O2)가 결합한 것이고, 수증기(H2O)는 수소(H2)에 산소가 결합한 것이므로 질소, 이산화탄소, 그리고 수증기는 암모니아, 메탄, 수소가 각각 산화된 것이다.[논제 2] 지구의 지각 변동에 의해 원시 바다에 대륙이 생기기 시작하여 이로부터 대기의 이산화탄소 양이 급감한 것이다. 대륙이 생성되어 그 표면이 비에 의해 침식되어 육지에 포함된 칼슘 등이 이온 형태로 바다로 흘러 들어가 염분을 가진 바닷물로 만들었다. 대기 중의 이산화탄소가 물에 녹아 형성된 탄산 이온은 칼슘 이온과 결합하여 탄산칼슘을 생성하여 석회암 형태로 바다에 침전하게 되고 그 결과 이산화탄소는 바닷물 속으로 더 많이 녹아 들어가 대기 중의 이산화탄소 양이 급속하게 감소하게 된다. [논제 3] 1단계에서 탄산칼슘의 침전으로 인해 대기 중의 이산화탄소가 줄어들면서 이산화탄소로 인한 대기의 온실효과도 크게 감소하게 된다. 온실효과의 감소로 지구의 평균기온은 내려가게 되고 바닷물의 증발량도 감소하게 된다. 그 결과 지구 대기를 뒤덮고 있던 구름의 양도 서서히 감소하게 되어 비로소 지구 표면에 태양빛이 도달하게 된다. 이산화탄소가 녹아 있는 바닷물에 태양의 빛에너지가 도달하여 광합성을 하는 박테리아가 탄생하게 된다. 광합성의 결과 이산화탄소를 더 소모하게 되었으며 산소를 생산하여 바닷물 속의 철을 산화해 산화철의 침전을 해저에 생성시켰다. 바닷물 속의 철을 다 산화하고 난 후 이윽고 산소는 대기 중으로 방출되어 오존층을 형성하고 육상생물의 탄생을 가능하게 한다.[논제 4] 산소(O2)는 산소 원자 두 개가 이중결합을 이룬 분자로서 전기 음성도가 같은 두 개의 산소로 구성되므로 공유 전자쌍이 어느 한쪽으로도 끌려가지 않아 산소 분자 내에 전자 밀도가 고루 분포되어 무극성 분자이다.  이산화탄소(CO2)도 탄소를 중심으로 양쪽에 산소가 이중 결합을 이룬 분자로서 공유 전자쌍은 전기 음성도가 큰 산소 쪽으로 치우쳐 있지만 직선 구조를 형성하므로 두 개의 탄소-산소 결합의 극성이 상쇄되어 무극성 분자이다. 하지만 산소분자와는 달리 전기 음성도가 큰 산소 원자의 전자 밀도가 약간 높아 상대적으로 음전기를 띠고 가운데 있는 탄소 원자의 전자 밀도가 약간 낮아 양전기를 띠는 특징을 가진다. 순수한 물은 일부가 전리해서 수소이온(H+)과 수산화이온(OH-)을 만든다. 산소 분자는 전자 밀도가 균일해 전기를 띤 부분이 없으므로 전기를 띤 수소 이온이나 수산화 이온과는 상호작용이 거의 없지만, 이산화탄소의 경우는 양전기를 띤 수소이온이 이산화탄소의 음전기를 띤 산소원자와 상호작용을 하고, 음전기를 띤 수산화이온은 이산화탄소의 양전기를 띤 탄소 원자와 상화작용을 하여 탄산(H2CO3)을 생성한다. 탄산은 약산으로 일부 전리를 해서 이온이 되므로 결과적으로 이산화탄소는 산소보다는 물에 잘 녹게 된다.  이 과정은 지구에서 대륙의 생성 이후 바닷물로 유입된 칼슘을 통해 탄산칼슘의 생성을 가능하게 하였으며 태초의 박테리아가 바닷물 속에서 광합성을 하는 데 이산화탄소를 제공하여 광합성 생물을 탄생시켰으며 현재까지 수중식물의 광합성에 필요한 이산화탄소를 제공하고 있다. 그 결과 지구 대기상의 이산화탄소 양은 점차 감소해 왔다. 광합성을 통해 생성된 산소는 물에 잘 녹지 않으므로 바닷물 속의 철을 모두 산화한 이후에는 대기 중으로 방출되어 산소가 풍부한 대기를 형성하게 되었다.조현 최강통론 과학통합논술 대표 강사""세상을 보는 맑은 창이 되겠습니다.""ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000397985
"서울대 내년 입시안, 논술이 당락 좌우 : 네이버 뉴스",2007.04.06,MBC,"동영상 뉴스       	 	[뉴스데스크]● 앵커 :  서울대학교가 내년도 입시계획을 발표했습니다. 정시모집에서는 논술 비중이 커졌고, 처음으로 수시모집 인원이 정시보다 많아지게 됩니다.이혜온 기자입니다. 서울대학교는 내년도 입시 정시 모집에서 수능 성적을 1단계 전형에서만 반영하기로 했습니다.수능성적이 서울대 최종 선발 시험을 보기 위한 1차적 통과 기준만 되는 겁니다.서울대는 1단계로 서울대 응시학생 가운데 수능 성적 순으로 인문계열은 두 배수,자연계열은 세 배수를 먼저 뽑습니다.2단계에서는 수능성적을 빼고 내신 성적과 논술, 면접으로 합격생을 가리는 겁니다. 작년과 비교하면 수능은 자격 요건으로 축소됐고 논술 비중은 대폭 강화됐습니다.특히 서울대 지원자의 경우 수능 성적과 내신이 거의 다 1등급이기 때문에 결국 논술이 당락을 가를 것으로 보입니다● 고려학원 : 1,2등급은 둘 다 만점을 주는데 서울대 오는 학생은 어차피 다 만점. 결국은 논술.서울대는 또 전체 선발 인원 가운데 55%를 수시모집으로 뽑겠다고 밝혔습니다. 서울대 입시에서 수시모집이 정시 모집보다 많은 건 올해가 처음입니다서울대 수시모집의 경우 수상 경력 등을 가진 특기자들을 올해보다 250명 더 선발하기로 했습니다.엠비씨 뉴스 이혜온입니다 (이혜온 기자)[저작권자(c) MBC (www.imnews.com) 무단복제-재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=115&oid=214&aid=0000036598
서울대 입시안…수시 선발 55.7% : 네이버 뉴스,2007.04.06,YTN,"동영상 뉴스       	 	[앵커멘트]서울대학교의 2008학년도 입학전형안이 오늘 확정 발표됐습니다.지역균형선발과 특기자전형 선발인원이 늘어나면서 처음으로 수시모집 인원이 전체의 50%를 넘었습니다.취재기자 연결합니다. 구수본 기자!전형안 주요 내용 전해주시죠.[리포트] 서울대가 오늘 내년도 입시안을 발표하고 모두 3,162명을 뽑는다고 밝혔습니다.지난 해와 동일한 선발 규모지만, 수시모집 비율이 55.7%로 서울대 입시 최초로 수시모집 비율이 정시모집 비율을 초과했습니다.서울대는 지난 2005년부터 수 차례에 걸쳐 2008학년도 입시 기본방향과 논술 예시문항 등을 이미 발표해왔습니다.먼저 정시모집에서는 1단계 수능으로 정원의 2-3배를 선발한 뒤 2단계에서는 학생부와 논술, 면접·구술고사를 실시합니다.수능은 자격고사화하고 최종 선발을 결정하는 전형요소로는 활용하지 않는다는 의미라는 게 서울대의 설명입니다. 정시모집에서의 가장 큰 변화는 인문계열 모집단위에서도 수리영역에 가중치를 부여한다는 것입니다.내년도 입시에서 수리영역은 언어와 외국어 등에 비해 1.25배의 가중치를 갖게 됩니다.수시모집 지역균형선발전형의 경우는 1단계에서 교과성적으로 정원의 1.5배수를 뽑은 뒤, 2단계에서 100점 만점에 교과성적 80점과 서류평가 10점, 면접·구술고사 10점으로 평가됩니다.수시모집 특기자전형도 비슷합니다.1단계에서 서류평가로 정원의 3배수정도를 추린 뒤, 1단계에서는 200점 만점에 1단계 성적 100점과 면접·논술 60점, 논술 40점으로 학생을 선발합니다.특기자전형 자연계열의 경우 올해 2월 졸업생, 그러니까 재수생도 지원할 수 있게 됩니다.지금까지 사회1부에서 전해드렸습니다.구수본 [soobon@ytn.co.kr][저작권자(c) YTN & Digital YTN. 무단 전재-재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=115&oid=052&aid=0000147812
