title,date,press,contents,link
"서울대, 2009학년도 입시 요강 오늘 발표 : 네이버 뉴스",2008.03.06,연합뉴스,"수능우선선발제, 기초수급자 특별전형 검토    (서울=연합뉴스) 이세원 기자 = 서울대는 6일 오후 학장회의를 열고 2009학년도 신입생 모집 요강을 발표한다.     이번 입시안은 2008학년도 입시안의 틀에서 큰 변화는 없을 것으로 알려졌으나 정시모집에서 수능우선선발제를 도입하고 기초생활수급자에 대해 특별전형을 신설하는 방안이 집중 논의될 예정이다.    수능 우선선발제는 정시 모집 정원의 30％가량을 수능성적만으로 선발하는 제도이며 이는 내신과 수능, 논술ㆍ면접 등 소위 `죽음의 트라이앵글'의 부담을  조금이라도 덜어주자는 취지로 제안됐다.    그러나 장기적으로 다양한 기준으로 인재를 선발해야할 서울대가 결국 시험  성적만으로 학생을 뽑던 과거 방식으로 회귀한다는 지적과 함께 `내신  무력화'  논란 가능성, 수능의 난이도 변화에 대한 우려도 일부 제기되고 있다.    그간 논의 과정에서 적용 대상자의 비율을 두고 공방이 있었던 것으로 알려졌으며 이날 학장회의에서도 막판까지 격론이 예상된다.    기초생활수급자에 대한 특별전형은 농어촌학생과 특수교육대상자에게 한정돼 있던 특별전형의 범위를 확장한 것으로 국립대로서 사회적 약자를 배려한다는 취지와 다양한 배경의 학생을 선발한다는 취지가 반영된 것이다.    이 전형은 지난해 교육부가 전국 각 대학에 신설을 권고했었다.    학교 관계자는 ""각 단과대 학장들의 의견이나 입시 철학이  다양한만큼  결과를 예견하기는 어렵다""며 ""가급적 이날 학장회의에서 결정한다는 방침이지만 논의가 길어질 수도 있다""고 말했다.    sewonlee@yna.co.kr(끝)주소창에 '속보'치고 연합뉴스 속보 바로 확인<모바일로 보는 연합뉴스 7070+Nate/magicⓝ/show/ez-i><저작권자(c)연합뉴스. 무단전재-재배포금지.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0001988628
올 입시 수학 잘하면 서울대 입학 유리 : 네이버 뉴스,2008.05.06,한경닷컴,"올해 입시에서는 수학능력시험의 수리영역에서 높은 점수를 받은 학생이 서울대에 입학하기가 쉬워질 전망이다．서울대가 6일 홈페이지에 발표한 ‘2009학년도 대학 신입학생 입학전형 안내’에 따르면 인문계와 자연계 모두 1단계 수리영역의 반영 비율이 타 영역에 비해 25%씩 높다．인문계열의 1단계 수능 영역별 반영 비율은 언어 100，수리 125，외국어 100，탐구 100，제2외국어 및 한문 25 이고，자연계열은 언어 100，수리(가) 125，외국어 100， 과탐 100이다．김경범 서울대 입학관리본부 연구교수는 “수능 점수로 최종 합격자의 2배수를 1단계에서 선발하는 2009 서울대 입시의 특징은 수리영역 고득점자의 서울대 입학이 용이하게 된 것”이라고 설명했다．2단계에서는 학교생활기록부의 실질 반영비율이 50%에 달해 당락을 가를 것으로 보인다．인문계열과 자연계열의 학생생활기록부,논술,면접 및 구술고사 반영비율은 50%,30%,20%다．김 교수는 “해당 영역의 기본 점수가 있지만 명목상 반영비율을 실질 반영 비율로 봐도 좋다”고 말했다．올 서울대 입시의 또다른 특징은 수능 점수제로 복원됨에 따라 수능 성적을 등급이 아닌 표준점수，백분위를 반영하고，작년과 마찬가지로 인문계열，자연계열은 정시의 1단계 전형(2배수)로만 활용된다는 것이다．성선화 기자 doo@hankyung.comⓒ 한경닷컴, 무단 전재 및 재배포 금지<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=015&aid=0001966124
"대입 전형, 민간이양 확정…16일 입법 예고 : 네이버 뉴스",2008.04.15,노컷뉴스,"[CBS사회부 김정훈 기자] 대입 전형 관련 업무가 한국대학교육협의회에 이양되는 방안이 확정돼 입법 예고된다.교육과학기술부는 이와 같은 내용을 담은 고등교육법시행령 등의 일부 개정안을 내일(16일)부터 다음달 6일까지 입법예고 한다고 발표했다.주요 개정내용에 따르면 한국대학교육협의회는 회원대학과 관계기관의 의견수렴, 이사회 의견을 거쳐 대학입학전형 기본 계획을 수립하게 된다.또 입학전형 기본계획의 공표 시기는 현행 학년 개시일 1년 9개월 전에서 1년 6개월 전으로 변경됐으며 이에 따라 2010학년도 대입전형 기본 계획은 올해 8월 말까지 마련돼 공표될 예정이다.이와 함께 그동안 정부에서 대학별 고사를 심의하던 것을 협의회에서 자체적으로 심의하도록 했으며 필요한 경우 이의 시정을 요구할 수 있도록 했다.교육과학기술부는 ""이번 법령 개정으로 대학의 자율역량 제고를 통한 대학 경쟁력 강화의 기반을 마련할 수 있을 것으로 기대된다""고 밝혔다.교과부는 고등교육법 시행령은 5월 말까지 개정을 완료하는 한편, 협의회법 개정안은 6월 임시국회시 제출해 통과될 수 있도록 노력할 계획이라고 덧붙였다.(대한민국 중심언론 CBS  뉴스FM98.1 / 음악FM93.9 / TV CH 412)<저작권자 ⓒ CBS 노컷뉴스(www.nocutnews.co.kr) 무단전재 및 재배포 금지 >",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=079&aid=0001955326
<표> 2009학년도 대입 기본일정 : 네이버 뉴스,2008.03.19,연합뉴스,"┌─────────────┬─────┬─────┬─────┬─────┐│      모집시기 구분       │   기간   │  합격자  │ 등록기간 │   비고   ││            　            │          │   발표   │          │          │├──────┬──────┼─────┴─────┼─────┼─────┤│    수시    │   1학기    │      <원서접수>      │2008.9.1. │학생부 기 ││    모집    │            │ 2008.7.14.(월) ～ 23.│  (월)～  │   준일   ││            │            │     (수) (10일)      │       2. │   -교    ││            │            │<전형 및 합격자 발표> │(화) (2일)│과:2008.2.││            │            │   2008.7.24.(목) ～  │          │ 29.(금)  ││            │            │   8.31.(월) (39일)   │          │  -비교   ││            │            │          　          │          │과:2008.6.││            │            │          　          │          │ 30.(월)  ││            ├──────┼─────┬─────┼─────┼─────┤│            │   2학기    │<원서접수 │2008.12.14│2008.12.15│학생부 기 ││            │            │ 및 전형> │  .(일)   │ .(월)～  │   준일   ││            │            │ 2008.9.8.│   까지   │      16  │-2008.8.31││            │            │ (월) ～  │          │(화) (2일)│  .(월)   ││            │            │     12.9.│          │          │          ││            │            │ (화) (93 │          │          │          ││            │            │   일)    │          │          │          │├──────┼──────┼─────┴─────┴─────┴─────┤│    정시    │    원서    │ “가”, “나”, “가나”군 : 2008.12.18.(목) ││    모집    │    접수    │              ～ 23.(화) (6일간)              ││            │            │  “다”, “가다”, “나다”, “가나다”군 :  ││            │            │      2008.12.19.(금) ～ 24.(수) (6일간)      ││            ├──────┼─────┬─────┬─────┬─────┤│            │  “가”군  │<전형기간>│  ㆍ최초  │ㆍ정시등록│학생부 기 ││            │            │          │     :    │   기간   │   준일   ││            │  “나”군  │2008.12.26│2009.2.1. │     :    │- 2008.12.││            │            │  .(금)   │   (일)까 │2009.2.2. │  5.(금)  ││            │  “다”군  │    ～    │    지    │   (월)   │          ││            │            │2009.1.9. │          │  ～ 2.4. │          ││            │            │ (금) (15 │ ㆍ미등록 │(수) (3일)│          ││            │            │   일)    │   충원   │          │          ││            │            │          │  합격 :  │ ㆍ미등록 │          ││            │            │2009.1.10.│          │충원 등록 │          ││            │            │   (토)   │2009.2.15.│     :    │          ││            │            │  ～ 19.  │ (일)까지 │2009.2.16.│          ││            │            │ (월) (10 │          │   (월)까 │          ││            │            │   일)    │          │    지    │          ││            │            │          │          │          │          ││            │            │2009.1.20.│          │          │          ││            │            │   (화)   │          │          │          ││            │            │  ～ 2.1. │          │          │          ││            │            │ (일) (13 │          │          │          ││            │            │   일)    │          │          │          │├──────┴──────┼─────┴─────┴─────┴─────┤│         추가모집         │ 2009.2.17.(화)～23.(월) (7일)의 기간 중에 접 ││            　            │     수, 전형, 합격자 발표, 등록을 대학이     ││            　            │                자율 결정.시행                │└─────────────┴───────────────────────┘  (자료:한국대학교육협의회)                          (서울=연합뉴스)(끝)주소창에 '속보'치고 연합뉴스 속보 바로 확인<모바일로 보는 연합뉴스 7070+Nate/magicⓝ/show/ez-i><저작권자(c)연합뉴스. 무단전재-재배포금지.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0002007077
"서강대, 정시 논술 폐지..2009학년도 입시전형 발표 : 네이버 뉴스",2008.03.05,뉴시스,"【서울=뉴시스】 서강대는 2009학년도 정시모집에서 인문계 및 자연계 모두 논술시험을 보지 않겠다고 5일 밝혔다. 서강대는 이날 수시모집에서 전체 인원의 62%, 정시모집에서 38%를 선발한다는 내용의 2009학년도 입학전형계획 주요사항을 확정 발표했다. 이는 지난해보다 수시모집 인원이 3% 포인트 정도 늘어난 수치다.  수시모집은 학생부성적만으로 선발하는 '학교생활우수자특별전형'의 선발인원을 지난해 5%에서 7%로 늘렸고, 외국어능력 우수자를 선발하는 '알바트로스국제화특별전형'은 3%에서 올해 4%로 늘렸다.  수시모집의 경우 논술이 큰 비중을 차지하고 있지만 논술가이드라인의 폐지와는 상관없이 영어지문이나 풀이형 수학·과학 문제 등은 출제하지 않기로 했다. 정시모집에서는 수능등급제가 보완됨에 따라 인문계와 자연계 모두 논술 시험을 폐지키로 했다. 학생부 실질반영 비율은 수시 30.7%, 정시 22.5%를 최종 확정했다.  서강대 관계자는 ""논술에 대한 수험생의 불안을 줄이고 고교교사들의 논술지도를 돕기 위해 3월 말부터 논술출제위원이나 입학처장이 직접 고등학교를 방문해 논술특강을 실시할 계획""이라고 말했다.  이현주기자 lovelypsyche@newsis.com<저작권자ⓒ '한국언론 뉴스허브' 뉴시스통신사. 무단전재-재배포 금지.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0001989652
"[理知논술]대입논술, 이것만은 알아두자 : 네이버 뉴스",2008.02.25,donga.com,"[동아일보]...내 손안의 뉴스 동아 모바일 401 + 네이트, 매직n, ez-iⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0001942975
"올해 대입응시생 사상최대, 1000만명 돌파 : 네이버 뉴스",2008.05.07,내일신문,"[중국망 한국어판]2007년 중국의 대입 응시생은 최초로 1000만 명을 돌파해 1010만 명을 기록했다. 그런데 교육부 부장 저우지(周济)는 “2008년 응시생 수가 더욱 증가할 전망으로 각 대학들은 수험생 수와 입학생 수를 엄격하게 관리하고 대입 시험이 차질 없이 진행되도록 해야 한다”고 당부했다.아직 응시생 수를 집계 중인 산시(陕西), 하이난(海南), 톈진(天津)을 제외하고 중국 전역의 28개 성(시)는 2008년 대입 응시생 수를 발표했는데 그 중 베이징(北京), 상하이(上海), 장수(江苏)에서는 응시생 수가 감소했고 나머지 성(시)에서는 모두 응시생 수가 증가했다. 특히 허난(河南)성의 응시생 수는 2007년보다 11만 명 증가한 90만5000명에 달해 허난성은 지난해에 이어 올해에도 응시생 수가 가장 많은 지역이었다. 그 밖에 산동(山东)성의 응시생은 지난해보다 3만 명 증가한 80만 명이었다. 한편 상하이, 베이징, 닝샤(宁夏), 칭하이(青海), 시짱(西藏, 티벳)은 28개 성(시) 중 마지막 5개 지역이었다.올해 중국 전역의 대학은 신입생 모집 인원을 지난해보다 5% 증가한 599만 명으로 계획하고 있다. [저작권자ⓒ 중국망신문중심(china.org.cn)-(주)내일신문. 무단전재-재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=086&aid=0001944825
[표]2009대입 분할모집 대학현황 : 네이버 뉴스,2008.03.19,MoneyToday,"[머니투데이 최중혁 기자][관련기사]☞ 2009학년도 대입전형안 3월 중순 발표☞ 李대통령 ""대입요강 발표 서두르라""☞ ""올 대입재수생 15~20% 감소""☞ 엘림에듀, 2009 대입분석 전략 설명회☞ 프리챌, '마이티 대입전략' 온라인 생중계 최중혁기자 tantan@ <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=008&aid=0001959945
"올 대입, 수능 뜨고 논술 진다 : 네이버 뉴스",2008.03.19,MoneyToday,"[머니투데이 최중혁 기자][(상보) 대교협 2009학년도 대입전형계획 발표]  올 대학입시에서는 수능의 영향력이 한층 커질 전망이다. 정시모집에서 논술고사를 폐지하는 대신 수능 반영 비율을 높인 대학이 많아졌기 때문.  대신 수시모집에서는 수능보다 학생부(내신)와 논술의 영향력이 커져 수시와 정시 중 어느 쪽에 집중하느냐에 따라 입시전략을 차별화해야 할 것으로 보인다.  한국대학교육협의회(회장 이장무 서울대 총장)는 19일 전국 189개 대학의 2009학년도 대학입학전형계획을 취합, 분석한 결과를 발표했다.  ◇수시모집 56.7%... 크게 증가 = 2009학년도 전체 모집인원은 37만8477명으로 전년도(37만8268명)와 비슷한 수준이다.   이 가운데 수시모집 인원은 1학기 1만1838명, 2학기 20만2643명 등 총 21만4481명으로 전체 모집인원의 56.7%를 차지했다. 이는 지난해 모집인원(20만878명)보다 1만3603명(3.6%) 증가한 규모다.  수시모집 비중은 2006학년도 48.3%, 2007학년도 51.5%, 2008학년도 53.1% 등 해마다 증가하는 추세다.  반면 정시모집 인원은 16만3996명(43.3%)으로 지난해보다 1만3394명이 줄었다. 가군에서 132개 대학이 6만1190명, 나군에서 136개 대학이 6만1329명, 다군에서 137개 대학이 4만1477명을 각각 선발할 예정이다.  ◇ 수시는 '내신ㆍ논술', 정시는 '수능' 신경써야 = 올해 내신 반영 비율은 수시모집에서 확대된 반면, 정시모집에서는 축소됐다.  수시 2학기의 경우 내신 100% 반영 대학이 70곳으로 전년도보다 10곳이 늘었다.  반면 정시모집에서는 지난해 127곳이 30%대 반영 비율을 보였지만 올해에는 132곳이 30% 미만을 반영하는 등 내신 비중이 크게 줄었다.  대학들은 정시모집에서 내신과 논술의 비중을 줄이는 대신 수능 비중은 확대했다. 올해 수능 반영 비율 80% 이상인 대학은 142곳으로 전년도 40~60% 반영 대학이 190곳인 것과 비교하면 수능 비중이 크게 높아졌음을 알 수 있다.  ◇ 논술영향력 전반적 '축소'... 수시에서는 '확대' = 지난해 처음 실시됐던 수능등급제가 올해 사실상 폐지됨에 따라 논술을 실시하는 대학이 크게 줄어든 것도 올 입시의 특징이다.  논술을 실시하는 대학(정시모집 일반전형 인문계 기준)은 전년도 45곳에서 올해 13곳으로 대폭 축소됐다. 국공립대 중에서는 경북대, 부산대 등 4곳이, 사립대에서는 고려대, 서강대, 이화여대, 중앙대, 한양대 등 21곳이 논술을 폐지했다.  그러나 수시모집에서 논술 영향력은 오히려 확대됐다. 올 수시모집에서 논술을 실시하는 대학은 24곳으로 전년도보다 5곳이 감소했지만, 논술 반영비율(실질 반영비율)은 50% 이상 반영 대학이 21곳이나 됐다. 지난해에는 총 29개교 가운데 16개교가 50%이상의 논술 반영비율을 보였다.  ◇ 입학사정관 확대 등 전형방식 다양화 = 올 입시에서는 입학사정관을 활용한 특별전형도 확대됐다.  건국대와 한양대가 입학사정관 특별전형을 실시하고 서울대, 연세대, 중앙대 등 10개 대학들도 특별전형에서 입학사정관을 활용할 예정이다.  정부는 지난해 대학입학사정관지원사업으로 10개 대학에 18억9000만원을 지원했고, 올해에는 지원금액을 대폭 늘려 30여개 대학에 123억여원을 지원할 예정이다.  올해에는 저소득층 학생들의 대학진학 기회 확대를 위한 '기회균형선발제'도 처음 도입된다. 기초생활수급자 및 차상위계층을 대상으로 80개교에서 2714명을 선발하며, 이들에게는 정부지원의 장학금 지급과 함께 저소득층 등록금 면제, 무이자 학자금 대출 등의 기회도 제공된다.  수능등급제가 사실상 폐지됨에 따라 대학들이 등급(12.7%), 표준점수(27.2%), 백분위(42.7%), 혼합형(17.4%) 등 수능성적을 다양하게 활용한 것도 한 특징이다.  김영식 대교협 사무총장은 ""새 정부의 입시 자율화 방침에 따라 대교협이 직접 대입전형 업무를 주관해 실시하는 첫 해""라며 ""고교 교육의 정상화를 저해하지 않고 새로운 사교육비의 증가를 가져오지 않는데 중점을 뒀다""고 설명했다.  최중혁기자 tantan@ <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=008&aid=0001960151
[대입길잡이] 2009학년도 수시 전형별 대입전략 - 학생부중심 전형(2) : 네이버 뉴스,2008.04.27,한경닷컴,"학생부우수자전형,대학의 모집단위별 선발인원 확인해야대다수 서울 주요대학들 재수생까지 지원 허용학생부 우수자 전형은 말 그대로 학생부 성적, 특히 교과 성적을 중심으로 선발하는 전형이다.하지만 비교과 성적을 반영하는 대학도 상당수 있으니 비교과 반영 내용도 꼼꼼히 살펴봐야 한다.지난해와 비교하여 올해 학생부 우수자 전형이 신설 및 확대되었으나 본인이 지원하는 대학의 모집 단위별(학부，학과) 선발인원을 확인해본 후 보다 많은 인원을 모집하는 학과에 지원하는 것이 유리하다.또한 모집 단위별로 수능 최저학력 기준의 지정 영역과 등급 조건이 다르게 적용될 수 있다는 점도 명심하자.⊙ 성신여대수시2－2모집 학교장추천자 전형으로 193명을 모집한다.교과성적 90%+출석성적 10%로 반영하며 재학생은 물론 재수생 이상(검정고시 제외)도 지원할 수 있다.수능 최저학력 기준은 언어，수리，외국어 3개 지정 영역 중 2개 영역이 각각 4등급 이내여야 한다.출신학교장의 추천서를 반드시 첨부해야 한다.⊙ 세종대수시에서 2－1과 2－2의 구분이 없는 세종대는 수시2학기에서 일반학생 전형으로 977명을 모집한다.1단계에서 학생부로만 5배수를 선발한 후 2단계에서 논술 30%를 포함해 최종 선발한다.재수생까지 지원 가능하며 교과 성적은 1，2학년 각각 30%씩，3학년 1학기 40%를 반영한다.수능 최저학력 기준은 예체능계 지원자에 한해 적용하며 인문·자연계 지원자는 적용하지 않는다.⊙ 숙명여대수시2－1의 전공적성우수자 전형，수시2－2의 학생부우수자 전형으로 각각 137명，374명을 선발한다.전공적성우수자 전형은 재수생까지 지원할 수 있으며 수능 최저학력 기준은 수능 4개 영역 중 1개 영역 2등급 이내면 된다.(탐구영역은 2과목 기준) 학생부우수자 전형은 전공적성우수자 전형과 동일하게 학생부로만 전형하지만 수능 최저학력 기준이 수능 2개 영역 평균 2등급 이내로 좀 더 까다롭다.학생부는 석차등급을 활용한 교과 성적만 반영한다.⊙ 숭실대수시2－2 학생부우수자 전형으로 266명을 모집한다.학생부는 국어 영어 수학 사회 과학 관련 전 교과를 반영하며 1학년 30%，2，3학년 70%를 반영한다.비교내신 적용자는 지원할 수 없다.⊙ 연세대  수시2－1 모집에서 교과성적우수자 전형으로 250명을 모집한다.현 고3 재학생만 지원 가능하며 교과 성적 90%와 비교과 성적 10%를 반영한다.지난해 실시했던 면접은 올해부터 전형요소에서 제외했고 수능 최저학력 기준은 적용하나 세부적인 조건은 아직 발표되지 않았다.교과 성적은 학생부에 기재된 원점수，평균，표준편차를 이용해 표준화한 후 학교 자체적으로 정한 환산백분율을 적용한다.⊙ 이화여대수시 2－2 학업능력우수자 전형으로 모집단위의 25~30%인 약 600명을 선발한다.학생부를 90% 반영하는데 이 중 비교과(출결+봉사활동)가 10%를 차지한다.한 가지 유의할 점은 수능 등급에 따라 3단계로 나눠 선발한다는 점이다.수능 3개 영역 1등급, 또는 2개 영역 1등급이고 1개 영역이 2등급 이내인 자를 대상으로 모집인원의 30%를 우선 선발하고 다시 수능 2개 영역 1등급인 자를 대상으로 정원의 40%를 모집한다.마지막으로 수능 2개 영역 2등급 조건으로 나머지 인원을 선발한다.탐구영역은 3과목 기준으로 등급을 설정한다.⊙ 중앙대수시2－1 학업우수자 전형으로 250명을 선발한다.1단계에서 학생부로만 모집정원의 5배수를 선발한 후 2단계에서 면접을 포함하여 최종 선발한다.수능 최저학력 기준은 수능 4개 영역 중 2개 영역 2등급 이내여야 한다.⊙ 한국외대수시2학기 외대프런티어전형Ⅰ로 536명을 선발한다.재수생까지 지원 가능하며 학생부는 국어 영어 수학 사회 등 주요 교과만 반영한다.수능 최저학력 기준은 적용하지 않는다.⊙ 한양대수시2－1 학업우수자 전형으로 서울캠퍼스에서만 200명을 선발한다.재수생까지 지원할 수 있으며 1단계에서 학생부 성적으로만 모집인원의 3배수를 선발한 후 2단계에서 면접을 실시한다.수능 최저학력 기준은 2개 영역 2등급 이내이고 탐구영역은 상위 2과목 평균으로 산정한다.⊙ 홍익대수시2－2 수능우수자 전형으로 517명을 모집한다.학생부 반영 방법은 인문계의 경우 국어 영어 사회 교과목을，자연계는 수학 영어 과학 교과목을 반영한다.수능 최저학력 기준은 모집 단위별로 수능 지정 영역과 등급 조건이 상이하므로 반드시 모집요강을 통해 확인하도록 하자. 배치표닷컴 이동훈 입시전략연구소장 info@batchpyo.comⓒ 한국경제신문, 무단 전재 및 재배포 금지<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=015&aid=0001963549
