title,date,press,contents,link
[평준화 어떻게 보완하나] 특목고 ’입시목적’ 운영 차단 : 네이버 뉴스,2004.02.17,국민일보,"교육부가 17일 내놓은 고교평준화 보완 방안은 과열되고 있는 특수목적고의 본래 취지를 살리고 선지원 후추첨 배정을 확대하는 것이 핵심이다. 교육부는 초등학교 학생을 위한 특목고 진학반이 개설될 정도로 과열된 특목고의 신입생 선발 방식과 교육과정을 고칠 계획이다. 전형방식은 국어 영어 수학 등 교과 성적 위주의 선발 대신 현재 부산 영재과학고 등에서 실시해 호응을 얻었던 ‘창의적 문제 해결력 검사’ ‘합숙캠프 및 면접’ 등 다양한 전형을 실시하는 방향으로 바뀔 것으로 보인다. 또 특목고가 본래의 ‘특수목적’과 달리 입시관련 교과를 개설하는 것을 강력하게 제한한다는 방침이다. 반면 취지에 부합하는 외국어,과학 등 전문교과는 총 이수단위의 10%(19단위) 내에서 더욱 늘릴 수 있도록 허용할 계획이다. 또 외국어고에서 자연계,이공계 과정이 운영되는 폐해를 막기 위해 별도 교과과정을 개설할 때는 시·도 교육감의 사전 승인을 받아야 한다. 이와 함께 고교 평준화제도로 인한 학생간 학력 차이를 극복하기 위해 수준별 교육을 확대하고 학생의 학교 선택권을 강화하기로 했다. 중1∼고3의 영어 수학 수준별 이동수업을 늘려 2007년까지 전체 수업의 절반을 이동수업으로 만든다는 계획이다. 국어 사회 과학 과목은 소집단 조모임이나 학습 도우미 등을 활용,학급 안에서도 수준별 학습을 실시한다. 또 7차 교육과정 실시와 함께 소수 학생이 선호하는 과목의 선택권이 제한된다는 의견에 따라 고2,3생의 경우 일정 규모(20∼35명) 이상의 학생이 선택한 과목은 반드시 개설하도록 했다. 이밖에 학생이 배정을 희망하는 2∼5개 학교에 원하는 순서대로 지원하면 희망순서에 따라 무작위로 추첨,배정하는 ‘선지원 후추첨’ 배정이 확대될 경우 자연스럽게 선호학교와 비선호학교가 나뉘고 학교평가가 이뤄져 학교간 경쟁체제가 가능해진다는 게 교육부의 복안이다. 권기석기자 keys@kmib.co.kr",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=005&aid=0000149424
[2005학년도 대학입시]지원大-학과 결정 빠를수록 유리 : 네이버 뉴스,2004.01.28,donga.com,"[동아일보] 2005학년도 대학입시 수험생들은 가능한 한 빨리 지원 대학과 학과를 고르는 것이 좋다. 대학마다 전형요소와 반영비율 등이 제각각이기 때문이다. 또 대학수학능력시험을 치를 때 지원할 대학의 전형요소를 고려해 응시 영역 및 과목을 선택해야 하기 때문이다. 수험생들은 학교생활기록부 성적과 진로 등을 감안해 지원 대학과 학과를 4, 5개 정도 정한 뒤 이들 대학의 입시 요강을 분석해 대비하는 것이 좋다. 지원 희망 대학별로 자신에게 유리한 전형요소와 방식을 골라 학습전략을 짜야 효율적으로 시험에 대비할 수 있다.  ▽수시모집 적극 공략=2005학년도 입시에서는 수시모집 정원이 전체 모집 정원의 44.3%로 늘어났다. 자신이 희망하는 모집단위의 전형 유형을 파악하고 일반전형이 아닌 특별전형에도 지원 가능한지를 살펴 수시모집 기회를 적극 활용할 필요가 있다. 수시모집에서는 무엇보다 대학별 학생부 반영 방법을 정확히 파악해야 한다. 교과 성적 지표(석차 또는 평어), 비교과 영역 반영 여부 및 비율을 확인해야 한다. 자신이 다니는 학교의 졸업생이 전년도에 어느 수준의 학생부 성적으로 희망 대학에 합격했는지를 알아두면 도움이 된다.  학생부보다 논술 면접 구술고사의 비중이 상대적으로 큰 대학도 있다. 수능 최저학력 기준을 적용하는지도 알아둬야 한다. ▽가장 중요한 수능 성적=정시모집에선 수능 성적이 당락에 결정적인 영향을 미친다. 대학별 반영 영역을 파악해 수능 준비에 최선을 다해야 한다. 대부분의 대학은 언어, 수리, 외국어 영역을 기본으로 반영한다. 인문계에 지원하는 수험생은 사회탐구를, 자연계에 지원하는 수험생은 과학탐구를 공부하면 된다.  사회탐구, 과학탐구에서는 각각 최고 4개 과목까지 선택할 수 있다. 많은 수험생들이 자신 있는 과목을 선택할 가능성이 많아 선택과목에 대한 공부를 소홀히 하면 상대적으로 불리할 수 있다는 점을 명심해야 한다. 선택과목 4개를 반영하는 대학들은 그만큼 선택과목의 배점이 높다.  선택과목 수는 지원하려는 대학 가운데에서 가장 많은 과목을 반영하는 대학을 기준으로 정해야 한다. 수능을 치를 때 최저기준에 맞춰 선택과목을 줄여 선택하면 대학 선택의 폭도 매우 좁아진다.   선택과목을 결정할 때는 우선 학교에서 개설된 과목 중 자신 있는 과목을 고르는 것이 좋다. 이렇게 하면 내신 성적과 수능이란 두 마리 토끼를 함께 잡을 수 있는 장점이 있다. 지망 대학의 모집단위에서 요구하는 과목을 반드시 선택해야 하며 수험생이 전공하려는 학과와 관련된 과목을 고르면 면접 준비에 도움이 된다.  ▽논술 구술 면접 및 기타=심층면접은 수시모집에서 차지하는 비중이 크다. 논술은 반영 비율은 낮지만 당락에 결정적인 영향을 미치는 경우가 많다. 심층면접과 논술은 벼락치기 공부로는 효과가 나지 않기 때문에 미리 준비하는 것이 좋다. 지망 대학의 기출 문제를 반드시 확인하고 각종 시사 현안을 정리하도록 한다.  고교 1학년의 ‘국민공통 교육과정’은 수능 출제 범위에 직접 포함되지는 않지만 기본 실력을 다지는 데 중요하다. 또 많은 대학들이 학생부의 1학년 성적 반영 비율을 높였다는 점도 주의할 필요가 있다.  2005학년도 수능은 7차 교육과정을 처음 반영하기 때문에 교과서의 중요성이 과거 어느 해보다 더 클 수 있으므로 학교 수업 시간에 충실히 공부하는 것이 좋다.손효림기자 aryssong@donga.com",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000223777
[대입논술가이드] 한국영화 ‘1천만 관객시대’ : 네이버 뉴스,2004.02.24,media KHAN,"영화 ‘실미도’가 한국 영화사의 각종 기록을 깨뜨리면서 관객 1천만명을 돌파하고, 그 기록을 ‘태극기 휘날리며’가 또다시 갈아 치우고 있다. 관객 1백만을 처음 깬 ‘서편제’ 이래 10년 만에 10배의 흥행 기록을 세운 것이다. 한 국가의 성인 세 명 중 한 명이 짧은 기간 동안 같은 영화를 본 기록은 세계적으로도 드문 경우에 해당한다.   이렇게 대박을 터뜨린 영화를 할리우드 제작 표준에 맞춰 엄청난 비용과 물량을 투입해서 제작하여 흥행에 성공했다는 점에서 ‘한국형 블록버스터’라고 한다. 이런 식으로 영화 제작과 마케팅의 측면에서 접근할 경우 최근의 흥행 대작들을 ‘할리우드 아류’로 치부할 개연성이 커진다. 더구나 애국심이나 민족애, 역사적 비극을 상업적으로 활용한 상업주의의 성공으로 단순화한다면 최근 한국 영화의 약진은 그 의미가 퇴색될 수밖에 없을 것이다. 흥행을 전제로 한 예술 형식에 대해서 상업주의라는 낙인을 찍는 것은 지나친 자기 검열이다.   우리는 다른 각도에서 바라볼 필요가 있다. 한국 영화가 할리우드식 블록버스터를 본떴기 때문에 대박을 터뜨린 것인가. 또 애국심이나 민족애 등을 상업주의적으로 이용했기 때문에 흥행에 성공한 것인가. 아니면 다른 무엇이 있기 때문인가.   우리는 고대 로마 제국을 소재로 한 영화, 서양의 전설에 나오는 원탁의 기사를 소재로 한 영화, 미국 서부 총잡이 영화, 그리고 세계 대전과 월남 전쟁을 소재로 한 영화에 익숙해 있다. 영화가 모든 문화적 현상을 대변하는 것은 아니지만 이들 영화에서 우리가 잡아낼 수 있는 것은 서양인들은 자신들의 경험과 역사를 자신들의 담론의 형식(영화)으로 표현해왔다는 점이다. 그들은 그것을 보편적 표현 형식을 빌려 상품화하였고 마침내 그들의 생각과 가치관을 전세계에 보급하게 되었다. 이것이 할리우드의 본질이다.   최근 우리나라의 흥행 영화들이 한결같이 지니는 특징은 우리 자신의 역사와 경험에 관한 것들을 영상으로 담아내고 있다는 점이다. 과거에도 그런 영화가 없지 않았다. 오히려 지금보다 더했다. 그러나 과거의 것들은 교과서적이었으며 문화적·영화적 상상력이 빠졌다. 그것은 철저히 박제화되었으며 노골적으로 교훈적이었다. 그만큼 관객과 작품간의 거리감이 컸다. 이에 비해 요즘 영화들은 거리가 많이 줄어들었다. 있음직한 과거, 다시 말해서 리얼리티가 가미된 것이다.   우리의 과거사가 얼마든지 우리들의 이야기의 화제 즉 담론이 될 수 있다는 점을 최근 한국의 대박 영화들이 보여주고 있다. 그것은 비단 현대사뿐만 아니라 그 이전의 역사도 얼마든지 현재적 담론으로 반성되고 논의됨으로써 우리 자신을 살찌울 수 있다는 점을 보여주는 것이기도 하다. 우리가 1천만 영화 관객을 눈여겨보는 것도 이 때문이다. 우리 국민은 5,000년 찬란한 역사를 지닌 민족임을 거의 자부하고 있지만, 우리 자신이 그에 걸맞는 민족임을 보여주는 문화적 노력이 부족한 것 또한 사실이었다. ‘실미도’나 ‘태극기 휘날리며’ 등을 그런 노력을 보여주는 단적인 사례요 그 출발점으로 평가하는 것이 지나친 것은 아니라고 생각한다.    〈최윤재 한국논리논술연구소장/ klogica@hanmail.net〉   1. 영화 ‘실미도’를 문화 콘텐츠와 경제적 효과의 측면에서 논의해 보라.   2. 역사는 담론(영화)에 의해서 의미 부여된다는 점을 ‘역사는 과거에 대한 현재의 해석’이라는 관점에서 논의해 보라.   3. 매체로서 영화가 지니는 사회·경제적 의의를 논해 보라.",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=032&aid=0000054697
"입시개혁  대학이 나서야
 : 네이버 뉴스",2004.01.24,The Internet Hankyoreh,"[한겨레] 공교육에 희망을제 2부 ④입시개혁, 대학이 나서야   1986년 10월 경찰은 건국대에서 시위중인 29개대생 1500여명을 연행하면서 헬기까지 동원한 진압작전으로 학교 시설물을 상당수 망가뜨렸다. 건국대는 당시 분위기에서는 용감하게 정부에 배상을 요청했고, 국회에서도 문제가 되자 정부는 배상을 약속했다. 이 약속은 어떻게 됐을까    정길생 건국대 총장은 얼마전 기자들과 만난 자리에서 “당시 정부는 현금 배상 대신 신입생 정원을 늘려주겠다고 제의했고 학교는 ‘할수없이’ 이를 받아들였다”고 털어놓았다. 정부조차 학생 머릿수를 돈으로 생각하고 현금 대신 머릿수를 늘려 준 셈이다. 지난해 가을 우수 신입생을 뽑기 위해 서울 광진구 대원외국어고를 방문한 외국대학의 입학담당관은 30명이 넘었다. ‘학생=등록금 수입’으로 보면, 설사 운좋게 1~2명 데려간다 해도 비행기값과 숙박비도 빠지지 않는 장사다. 더구나 상당수가 장학금을 제의했고, 실제 미국 대학 합격자 36명 가운데 12명이 장학생으로 뽑혀갔다. 그들이 이렇게 학교 돈을 써가며 신입생 유치에 공을 들이는 이유는 간단하다. 이 학교 이경만 국제교류부장은 “당장은 손해보는 장사처럼 보이지만 잘 뽑아 잘 가르치면 이들이 성공해서 대학에 수백배를 기부할 것”이라고 설명했다. 위 두 사례는 한국과 외국의 대학생관을 잘 보여준다. 이런 학생관의 차이는 신입생 선발방법의 차이로 이어진다. 한국대학들은 학생을 뽑기 위해 돈을 쓰지 않는다. 뽑는 방법도 획일적이다. 일단 정부가 예산을 들여 수능시험을 시행한 뒤 수험생을 1등부터 64만등까지 줄세워 대학에 전형자료로 준다. 내신성적도 시디에 담아 제공한다. 그러면 대학은 ‘자기 서열에 맞는’ 학생을 쏙쏙 뽑아가면 그만이다. 그러다보니 “정시모집에선 교육부 공무원 1명이 그냥 성적대로 학생을 배정해 주는 것과 큰 차이가 없을 것”이란 우스갯말이 있을 정도다. 이런 선발 방식은 모든 학생을 1~2가지 기준으로 서열화하고 대학과 학과(학문)도 서열화하는 부작용을 낳는다. 가계는 입시경쟁용 사교육비로 피폐해진다. 학교와 교사는 형식적 내신 반영과 사교육이 잘 먹히는 수능시험 탓에 무력화된다. 학생들은 깨어 있는 시간 전부를 공부에 바치지만 창의력·사고력·학습능력이 점점 떨어진다. 선발방법이 바뀌지 않는 한 공교육이 정상화되거나 사교육비가 줄어들 것을 기대하기 힘든 셈이다. 수능, 점수 대신 등급제 도입대학따라 평가 틀 다양하게   그러나 이는 거꾸로 “학벌극복 등의 어려운 문제는 장기과제로 돌려놓고, 수능과 대입 제도를 개선하는 단기적 처방으로도 공교육 정상화가 큰걸음을 내딛을 수 있다”는 의미이기도 하다. 방향은 명확하다. 교사·학교·학부모를 가리지 않고 첫번째로 지적하는 것은 “학교를 살리려면 가르친 사람이 가르친 범위 안에서 출제하는 수능으로 만들라”는 것이다. 이는 사회적 합의 없이 교육부만으로도 할 수 있는 일이다. 정부는 지난 94년 학력고사 대신 수능을 도입하면서 “사교육을 통해서는 도저히 점수를 올릴 수 없는 문제를 출제하겠다”고 도입이유를 밝혔다. 그러나 결과적으로 보면 출제범위가 교과서 밖으로 확대된 데다 문제유형마저 점차 정형화하면서 학원들은 수능 전문기관이 됐고 이를 따라가지 못한 학교는 내신성적 산출기관으로 전락했다. 천보선 전교조 정책연구국장은 “문제 유형은 다양화하되 교육과정 안에서 가르친 것을 내고 출제위원도 교수 대신 교사가 다수가 돼야 한다”고 지적했다. 교사들은 가르친 것을 내지만 교수들은 특정 분야의 전문적인 문제를 내고, 이로 인해 수능과 고교 교육과정이 점점 괴리되고 있다는 것이다. 두번째는 대입에서 수능 비중을 줄이는 작업이다. 이건 대학과 교육부의 몫이다. 대학들이 수능에 집착하는 이유는 간단하다. 가장 돈이 들지 않으면서도 어느 정도 우수한 학생을 변별할 수 있기 때문이다. 그러나 배영찬 한양대 교수의 연구를 보면 수능과 실제 대학공부와는 별 관계가 없다. 배 교수가 지난 5년간 수능과 대학성적을 비교한 결과, 수능성적이 낮았던 학생들의 전공성적이 수능 고득점자보다 더 좋게 나왔기 때문이다. 수능은 자기주도적 학습능력이 필요한 대학교육에 들어서자마자 곧바로 한계를 드러낸 셈이다. 이 문제에 대해서는 대학들이 적극적으로 나서지 않는다 해도 개선 가능성이 높다. 지난해말 최상근 교육개발원 교육연구본부장이 “수능 점수제를 없애고 등급제로 전환해야 한다”고 주장한 것에 대해 윤덕홍 전 교육부장관에 이어 안병영 장관도 긍정적 반응을 보이고 있기 때문이다. 등급제는 예를 들면 “1등급에 있는 몇천명의 학업능력은 사실상 차이가 없으니 수능으로는 등급까지만 보고 그 이후 변별력은 대학이 스스로 정하라”는 것이다. 셋째, 수능 비중을 낮추기 위해 대학별 평가를 다양화하되 학생들의 지적능력을 고려해야 한다. 이건 대학의 몫이다. 논술이 대표적이다. 논술은 객관식 수능으로는 평가할 수 없는 지적능력을 측정한다는 매우 좋은 뜻에서 도입됐다. 하지만 독서·토론·탐구학습이 사실상 불가능한 학교현실을 고려하지 않은 채 평가만 고급화시키다보니 결국 사교육, 그것도 답변용 사교육을 만들어냈다. 논술과 구술에 대한 평가가 필요하면 학교에서 교사가 수업시간에 교육한 뒤 평가해서 내신에 반영하도록 하면 된다. 대학이 평가하려면 정말 사교육에 의한 논술테크닉인지를 구분할 수 있을 만큼 정교한 평가방법을 개발해야 한다. 대학별 본고사 부활 요구도 마찬가지다. 학교에서 가르치지 않는 어려운 문제를 통해 변별력을 확보할 요량이라면 그것은 대학이 앞장서 고교 교실을 무력화시키는 것이기 때문이다. 학생·학과 줄세워 뽑기부터 수술현실 무시한 논술, 사교육 조장만   넷째, 내신은 상대평가(석차백분률)로 가야 한다. 양승실 교육개발원 대입연구팀장은 “평가 이념상 학생이 성취한 점수를 절대평가하는 수·우·미·양·가 방식이 옳지만 대입 때문에 한반 학생의 절반에게 ‘수’를 주는 ‘내신 부풀리기’가 성행한다면 당연히 석차백분률로 가야 한다”고 지적했다. 일부 대학이 수·우·미·양·가 방식을 쓰다보니 학부모는 쉬운 문제를 요구하고, 교사는 거기에 굴복해 쉬운 문제를 출제해 내신을 부풀리고, 그러니 대학은 내신을 신뢰하지 않아 수능 비중을 높이는 악순환이 이어지기 때문이다. 학생들로서도 쉬운 중간·기말시험만 접하다보니 어려운 수능에 대한 적응력도 현저히 떨어져 학원으로 달려가게 된다. 다섯째, 전문대학원의 확대다. 외국처럼 의학·법학·경영학 등 학생들이 많이 몰리는 학부과정을 없애고 이를 전문대학원으로 만드는 방안이다. 교육부도 이에 동의해 이미 의대와 치대는 그렇게 옮겨가고 있다. 장기원 교육부 대학지원국장은 “반발이 있겠지만 법학·경영학 등에 대해서도 전문대학원 체제로 간다는 것이 교육부 방침”이라고 설명했다. 마지막으로 대학 특성화를 통한 서열 완화나 국립대와 사립대 기능 재조정도 빼놓을 수 없지만 이는 사회적 합의가 필요한 장기 과제일 수밖에 없다.  황순구 기자 hsg1595@hani.co.kr  ⓒ 한겨레(http://www.hani.co.kr), 무단전재 및 재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0000042240
<2005학년도 대입전형 가이드>72개대 ‘지역할당제’ 학생선발 : 네이버 뉴스,2004.01.29,문화일보,"특별전형은 올해 대학별 독자기준이 더욱 다양해졌다. 한국대학 교육협의회가 2005학년도 특별전형 인원은 14만4424명. 일례로  지역할당(우대)제로 학생을 선발하는 학교는 경주대와 대불대,  단국대 등 72개대학이며 전남대와 조선대는 간호과 남자를, 한양대는 3대 이상 가족동거자를 수시 2학기에서 뽑을 계획이다.한성대와 성신여대 등 74개교가 취업자 전형으로 학생들을 모집 하며 문학이나 어학, 수학, 과학, 음악, 미술, 무용 등 특기를  지닌 학생들을 대상으로 한 특기자 특별전형도 수시와 정시를 합쳐 505개 대학이 실시한다. 특기중 논리·논술은 군산대와 세종 대에서, 방송연예는 광운대와 중앙대 등 10개교에서, 발명은 목 포대 등 6개교에서, 만화는 순천대 등 3개교에서, 바둑은 명지대에 서 신입생들을 모집한다.이인표기자",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=021&aid=0000058442
"""대학입시 특별전형서 장애조건 제한은 차별""…시정권고 : 네이버 뉴스",2004.02.25,donga.com,"[동아일보] 국가인권위원회(위원장 김창국·金昌國)가 대학이 장애인을 대상으로 특수교육대상자 특별전형을 하면서 특수교육진흥법에서 정한 장애인 유형(7가지)을 전형대상에 모두 포함하지 않는 것은 차별이라고 결정했다. 인권위는 25일 “고려대와 연세대가 장애인 대상 특별전형을 하면서 지원자격을 시각, 청각, 지체부자유장애인만으로 제한한 것은 차별”이라며 “법에 명시된 다른 유형의 장애인에게도 응시 기회를 부여하라”고 시정 권고했다. 인권위는 또 “교육인적자원부는 많은 대학이 장애인 대상 특별전형에 대해 이런 관행을 가지고 있는 것을 바꾸도록 유도해야 한다”고 권고했다. 인권위에 따르면 전국 특별전형이 있는 50여개 대학의 전형요강을 검토한 결과 서울대 이화여대 등 11개 대학을 제외한 대부분의 대학이 특수교육진흥법에 맞지 않게 전형대상을 제한하고 있는 것을 드러났다. 2급 정신장애인인 이모씨(32)는 연세대와 고려대를 상대로 특별전형 지원 자격을 시각, 청각, 지체부자유장애인으로 제한해 원서접수조차 할 수 없게 되자 지난해 2월 인권위에 진정서를 제출했다. 현행 특수교육진흥법 제10조에는 이 세 가지 장애유형 외에도 정신지체, 정서장애, 언어장애, 학습장애도 특수교육대상자로 명시하고 있다. 인권위 관계자는 “현행법상 대학이 정원 외 특별전형을 꼭 실시해야 할 의무가 있지는 않다”면서 “그러나 장애인 교육기회 확대 등 선도적 역할을 해야 할 사회적 책임이 있는 대학들이 먼저 나서서 올바른 교육문화를 이끌어주기 바란다”고 말했다.정양환기자 ray@donga.com",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000226900
"위자드, 중앙교육입시연구원에 출자 : 네이버 뉴스",2004.02.20,edaily,"[edaily 김희석기자] 위자드소프트(051980)는 20일 공시를 통해 중앙교육입시연구원에 33억1733만원(10만주)을 출자, 계열사에 편입시켰다고 밝혔다. 경영정상화를 위한 담보제공 및 사업다각화를 위해서다. 위자드소프트는 반면 영화제작업체인 엘제이필름, 소프트웨어개발 업체인 하우머니 주식을 각각 2억4000만원과 15억원에 처분했다고 덧붙였다.Copyrightⓒ 2000-2004 edaily. All rights reserved.김희석 기자 (vbkim@edaily.co.kr)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=111&oid=018&aid=0000129607
올 대입정원 처음 줄었다…작년보다 2816명 감소 : 네이버 뉴스,2004.02.20,국민일보,"1996년 대학 설립준칙주의가 도입된 뒤 해마다 큰 폭으로 늘어 오던 대학 입학정원이 지난해 사상 첫 감소를 기록했다. 교육인적자원부는 전국 189개 4년제 대학(교육대 제외)의 2004학년도 입학정원이 35만9417명으로 2003학년도(36만2233명)보다 2816명 줄어든 것으로 집계됐다고 20일 밝혔다. 이는 최근 고교생 감소 등으로 인해 지방대를 중심으로 미충원 사태가 빚어짐에 따라 상당수 대학이 특성화나 구조조정 차원에서 정원을 스스로 감축했기 때문으로 풀이된다. 올해 개교하는 경기 동두천 소재 한북대가 50명을 새로 뽑는 것을 포함해 5개대가 660명을 늘린 반면 25개대가 3476명을 감축했고 나머지 159개대는 정원을 동결했다. 대학원 입학정원도 석사과정은 1340명 감축되고 박사과정은 795명 증원돼 전체적으로 545명이 감소했다. 교육부는 앞으로도 유사학과 통·폐합,정원 감축 등을 통한 대학 특성화를 적극 유도,대학이 양적 팽창보다 교육 및 연구 질 향상에 나서도록 할 방침이다. 교육부는 이를 위해 올해부터 추진하는 ‘지방대학 혁신역량 강화 프로젝트’ 사업 신청 조건에 신입생 충원율,교원확보율 등의 목표치를 제시하고 국립대는 연합대학체제를 구축해 대학간 정원 감축,학사·행정조직 간소화 등을 유도하는 한편 사립대는 교원확보율 등 교육여건에 대한 평가를 행·재정 지원에 반영,정원 감축을 촉진하겠다는 방침을 밝힌 바 있다.김수정기자 kimsj@kmib.co.kr",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=005&aid=0000149932
2008학년도 대입제도 개편 논란 : 네이버 뉴스,2004.02.05,SBS & SBSi ,"<8뉴스><앵커> 현재 중학교 3학년생이 대학에 진학하는 2008학년도 대입제도 개편안을 놓고 혼란이 가중되고 있습니다.최희준 기자입니다.<기자>'오는 2008년도부터 대입 선발과정에서 내신 성적 반영 비율을 대폭 높히겠다' 대통령 직속 교육혁신위원회가 마련중인 새로운 대입 제도안의 골격입니다.혁신위는 이를 위해 현재의 학생부를 대체할 가칭 '교육 이력철'을 만들고 교사의 학생 평가 권한을 대폭 강화하기로 했습니다.[교육혁신위 전문위원: 교사에게 학교 교육의 기획과 평가권을 돌려줌으로써 교사의 전문성을 최대한 발휘하도록 하겠다] 대신 대입 수능 시험은 앞으로 문제 은행식으로 출제 방식을 바꾸고 반영 비율을 대폭 낮춰, 자격 시험 정도로만 운영한다는 방침을 고려중입니다.결국 수능시험이 유명무실해지는것 아니냐는 질문이 이어지자, 교육부가 서둘러 진화에 나섰습니다.[정리를 좀 해주시죠][교육부 차관보: 모든 것들이 아직 검토중이고 결정된것은 없습니다.] 최근 대통령 직속 과학기술 자문회의는 대학이 수학, 과학의 본고사만으로 이공계 학생들을 뽑도록 하자는 방안을 내놓아 혼란을 가중시키고 있습니다.충분한 협의와 검토없이 내놓는 새로운 대입 제도안이 학생과 학부모들의 혼란만 가중시키고 있습니다.",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=055&aid=0000016496
이화여대 입시비리 수사 확대 : 네이버 뉴스,2004.02.09,MBN,이화여대의 입시부정 사건과 관련해 검찰이 본격 수사에 착수했습니다. 서울중앙지검 형사7부는 2003학년도와 2004학년도 이대 체육학부의 입학 관련 서류를 금명간 넘겨받아 수험생 현황을 파악한 뒤 실기시험 과정에서 이상한 점이 있는 지 분석할 예정입니다. 또 이대 체육학부 외에 또다른 대학의 예체능 계열에서도 입시부정이 있었다는 제보가 입수됨에 따라 확인작업을 벌이기로 했습니다. 검찰은 이미 구속된 이 대학 이모 교수의 차명계좌에 1억원 가량의 잔금이 남아있고 입시를 즈음해 수차례의 입출금 기록이 남아있는 만큼 이 교수가 또 다른 학부모로부터 금품을 받았는 지 여부를 집중 추궁하고 있습니다. (매일경제TV),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=019&aid=0000046752
