title,date,press,contents,link
"인천지역 사립고, 대학 입시서 공립고 보다 '우수' : 네이버 뉴스",2011.03.07,연합뉴스,"(인천=연합뉴스) 김창선 기자 = 인천지역 사립고교들이 2011학년도 주요 대학 입시에서 공립 고교에 비해 좋은 성적을 거둔 것으로 분석됐다.    7일 인천시교육청에 따르면 서울대와 연세대, 고려대, 포항공대, 카이스트, 울산과기대, 지방 의대ㆍ한의대 등 주요 대학 인천지역 입학생수 상위 10개 고교 가운데 사립고와 공립고 졸업생이 각각 절반씩 차지했다.    그러나 지역내 85개의 일반계 고교 가운데 공립고와 사립고의 비율이 73%(62개) 대 27%(23개)인 점을 감안하면 공립고에 비해 사립고 졸업생의 명문대 합격률이 훨씬 더 높은 것으로 나타났다.    10위안에 든 사립고는 세일고, 인천외국어고, 숭덕여고, 인제고, 인천대건고이고, 공립고는 인천과학고, 연수고, 인천국제고, 인천고, 학익고 등이다.    이들 학교 가운데 인천과학고와 인천외국어고, 인천국제고는 특수목적고이다.    시교육청 관계자는 ""사립고의 경우 입시지도에 많은 경험을 갖고 있는 교사들이 전출없이 계속해서 근무하고, 학교 재단에서 적극 지원해 좋은 결과를 얻는 것으로 보인다""면서 ""학습분위기 조성엔 교사들의 경험과 의지가 매우 중요하다는 것을 보여주는 사례""라고 밝혔다.    changsun@yna.co.kr<뉴스의 새 시대, 연합뉴스 Live> <모바일 애플리케이션> <포토 매거진><저작권자(c)연합뉴스. 무단전재-재배포금지.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0004945495
현대청운고 올 대학입시서 '두각' : 네이버 뉴스,2011.04.13,뉴시스,"【울산=뉴시스】고은희 기자 = 자율형사립고로 대입에서 내신성적이 불리한 현대청운고등학교(교장 현영길)가 경찰대학교에 수석 합격생을 배출하는 등 2011학년도 대학입시에서 좋은 성적을 거뒀다. 현대청운고등학교는 2011학년도 대학입시에서 서울대 17명(의대1, 공대5, 사범대1, 자유전공3, 농생대2, 사회과학2, 인문1), 약학전문대학원 2명, 경찰대학교 5명, 연세대 15명, 고려대 24명, 이화여대 10명 등 많은 학생들이 서울 소재 명문대에 합격했다고 13일 밝혔다. 졸업생 25명은 전국의 의치한의학계열에 합격했다. 특히 지난 2월 졸업한 정성민씨는 경찰대학교 전체 수석합격의 영광을 차지했으며 함께 졸업한 장주형씨는 6등의 성적으로 입학했다. 지난 2월 졸업한 김구연씨는 펜실베니아주립대학교 등 미국의 3개 유명 대학교에, 강민주씨는 아이오와대학교(4년 장학생) 등 2개 대학교에 동시 합격했으며 최진한씨는 일본 국비장학생으로 선발돼 오사카대학에 입학했다. 현대청운고의 이 같은 입시 결과는 차별화된 면학분위기를 바탕으로 교수학습 방법을 개선하기 위한 교사들의 끊임없는 노력과 수준별 수업, 학생 중심의 다양한 교과 활동 덕분으로 분석되고 있다. 현영길 교장은 ""매년 좋은 입시 성적을 거두었지만 내신의 불리함을 극복하기 위해 입학과 동시에 진학지도 클리닉에 의한 맞춤형 진학지도를 실시하는 등 개인의 능력을 최대화시키는 분위기를 만들었다""면서 ""학생과 교사의 열정, 이를 뒷받침하는 학교법인의 지원으로 좋은 결과를 얻을 수 있었다""고 말했다. gogo@newsis.com[뉴시스 이시간 핫 뉴스] ㆍ [영상]정려원이 감독에게 반항한 이유 ㆍ 농협, 전산망 ´먹통´ 오늘도…""고객, 셔터 문밖에~"" ㆍ 4살 꼬마들 흡연 동영상에 중국 사회 분노 ㆍ 4m추락 중상 바비킴, 하반신 마비 피했다 ㆍ 국내 대출최저금리, 대출한도 서비스 출시★ 손 안에서 보는 세상, 모바일 뉴시스<저작권자ⓒ '한국언론 뉴스허브' 뉴시스통신사. 무단전재-재배포 금지.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0003798251
"""학교내 체육활동도 대입 반영해야"" : 네이버 뉴스",2011.03.25,연합뉴스,"한국체육학회-교총 세미나    (서울=연합뉴스) 조채희 기자 = 한국체육학회와 한국교원단체총연합회는 25일 오후 서울 교총회관에서 '학교 체육활동 대학입시 반영 방안'을 주제로 세미나를 개최한다.    양정호 성균관대 교육학과 교수는 이날 세미나에 앞서 공개한 주제 발표문에서 ""입학사정관제가 점수 위주 학생 선발을 지양하고 다양한 창의적 체험 활동으로 길러진 학생의 잠재력과 창의력 인성을 고려하는 것인만큼 입학사정관제에 학교 내 체육활동 실적을 반영하는 방안도 검토해야 한다""고 주장했다.    양 교수는 ""대학들은 입학사정관 전형을 할 때 학생이 체육동아리에 가입하거나 스포츠클럽대회에서 입상했는지를 보지 말고 실제로 학생이 얼마나 적극적ㆍ지속적으로 해당 활동을 열심히 해왔는지에 비중을 둬야 한다""며 ""이를 위해 학교내 체육활동이 학생부와 창의적 체험활동 종합지원시스템에 상세히 기록돼야 한다""고 말했다.    그는 다만 ""예체능계 입시학원의 폐해가 적지 않다""며 ""체육활동이 입시에 반영되는 경우에도 체육활동을 했는지에 더 의미를 두는 방향으로 대입 정책을 만들어나가야 한다""고 제안했다.    이날 세미나에는 교육과학기술부와 문화체육관광부 등 학교 체육관련 정부부처 실무자가 참석해 올해 학교체육 정책 방향을 소개한다.    정부는 지난 1월 초등학교 스포츠강사 지원 확대, 학교 스포츠클럽 확대 및 스포츠리그 활성화, 학생선수 인권보호, 학생건강체력평가제 확대 시행 등의 학교체육 정책 과제를 제시한 바 있다.    chaehee@yna.co.kr<뉴스의 새 시대, 연합뉴스 Live> <모바일 애플리케이션> <포토 매거진><저작권자(c)연합뉴스. 무단전재-재배포금지.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0004977189
[대입전형 AtoZ]아주대… 수시2차 논술비중↓ : 네이버 뉴스,2011.03.16,donga.com,"[동아일보] 학생부 반영은 강화						 아주대는 2012학년도 입시전형을 간소화하고 논술 반영비율과 선발인원을 모두 줄이기로 결정했다. 수시모집 1차는 10개 전형을 7개로 축소했다. 입학사정관 전형 중 러프다이아몬드 전형과 아주리더십 전형을 ‘아주ACE 전형’으로 통합했다. 또 의학·과학영재 전형과 외국어우수자 전형을 ‘특기자 전형’으로 단일화했다. 수시 1차는 학생부우수자 전형, 특기자 전형, 입학사정관 전형으로 나뉜다. 입학사정관 전형에는 아주ACE 전형, 커리어로드맵 전형, 국가유공자 및 사회기여자 전형, 경기도우수인재 전형, 특수교육대상자 특별전형이 있다. 학생부우수자 전형은 학생부 교과성적을 100% 반영한다. 우선선발 합격자(30%)에게는 수능최저학력기준을 적용하지 않는다. 수시 2차는 예년처럼 일반전형으로 선발한다. 다만 논술 반영비율을 줄였다. 초안은 학생부 30%+논술 70%였지만 학생부 60%+논술 40%로 변경됐다. 논술 선발인원은 413명에서 351명으로 줄었다. 정시는 2011학년도와 같다. ‘가’군과 ‘다’군에서 실시한다. 일반전형(‘가’군, ‘다’군), 기회균형선발, 농어촌학생, 전문계고교졸업자 전형으로 뽑는다.   ‘가’군 일반전형에서는 ‘학생부 30%+수능 70%’를 반영한다. 선발인원의 50%는 수능으로 우선선발한다. ‘다’군 일반전형은 수능 100%로 뽑는다. 김경래 입학처장은 “공교육을 정상화한다는 차원에서 논술 비중을 줄이고 수험생과 학부모의 혼란을 막기 위해 전형을 간소화하는 쪽으로 입시안을 변경했다”고 말했다.최예나 기자 yena@donga.com [화제의 뉴스]- “2호기 비상” 연쇄폭발 우려가 현실로- 교장이 학교서 뱀탕을? 학부모 “학교 떠나…- “화이트 컬러 ‘아이폰’ 마침내 봄 출시”- “방사능 도대체 어떻게!” 열받은 日총리- 北, ‘전원송환’ 고집하다 갑자기 변덕 왜? [☞모바일서비스 바로가기][☞오늘의 동아일보][☞동아닷컴 Top기사]ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0002220733
'고3 전국연합학력평가' 12일 실시…대입상담자료 활용 : 네이버 뉴스,2011.04.10,한경닷컴,"[민경자 기자] '고3 전국연합학력평가'가 12일 도내 371개 고교생을 대상으로 실시한다. 평가는 12일 오전 8시40분부터 시작되어 오후 4시24분에 끝날 예정이다. 이번 응시 학생은 전국 1천 919개 고등학교의 57만 9천 821명이다. 5월12일까지 각 학교로 배송되는 결과는 학생들에게는 원점수 및 등급이 기록된 개인별 성적표가 제공되고, 학교간 성적을 비교할 수 있는 기록은 공개되지 않는다. 고3 전국연합학력평가는 16개 시도교육청이 공동으로 참가하여 실시하는 것으로, 한국교육과정평가원이 주관하는 대수능모의고사와 별개로 올해는 3.4.7.10월 등 총 4회가 실시된다. '고3 전국연합학력평가'의 결과는 5월12일까지 각 학교로 배송된다. 이번 평가는 대입수학능력평가와 유사한 유형으로 시행되므로 이번 평가 결과로 학력 진단 및 대입 상담 자료로 활용된다. 한경닷컴 bnt뉴스 기사제보 min@bntnews.co.kr ▶ 봄소풍, 필수 아이템 챙기셨나요?▶ 봄옷, 본격적인 '할인 전쟁' 돌입하나? ▶ 봄나들이 '잇 플레이스' 어디로 떠나볼까? ▶ 기업 37%, 야근수당 없어! 직장인 '볼멘소리' ▶ 2011년, 카메라시장을 주도할 미러리스 카메라는?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=015&aid=0002429876
[춘천]“입시공부 만큼 봉사도 중요” 춘천여고 1학년생 청소 활동 : 네이버 뉴스,2011.05.09,강원일보,"[춘천]“입시공부 만큼 봉사도 중요” 춘천여고 1학년생 청소 활동 ◇춘천여고 1학년 학생들이 주말을 맞아 학교 인근 지역을 청소하는 교외 봉사활동을 전개했다. 【춘천】춘천여고 1학년 학생들이 주말을 맞아 학교 인근 지역을 청소하는 교외 봉사활등을 전개했다. 춘천여고(교장:이정석)는 8일 400여명이 참가한 가운데, 춘천시자원봉사센터, 강원재활원, 봉의산, 도청, 춘천향교 인근지역 환경정화 활동을 했다. 이번 봉사활동은 섬김과 배려, 공동체 정신을 키우기 위해 춘천여고가 별도의 예산을 편성해 실시하고 있는 교육과정의 하나다.신하림기자 peace@kwnews.co.kr",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=087&aid=0000317405
대입 진학지도 설명듣는 교사들 : 네이버 뉴스,2011.03.23,연합뉴스,"(서울=연합뉴스) 이지은 기자 = 고등학교 진학 담당 교사들이 23일 오후 서울 서초구 방배동 서울특별시교육연수원 강당에서 열린 '2012 대입 대비 교원 진학지도 설명회'에서 2011년도 대입 결과 분석을 듣고 있다. 2011.3.23jieunlee@yna.co.kr<뉴스의 새 시대, 연합뉴스 Live> <모바일 애플리케이션> <포토 매거진><저작권자(c)연합뉴스. 무단전재-재배포금지.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0004973722
대입 정시모집 입학경쟁률 조작한 수험생 적발 : 네이버 뉴스,2011.03.08,SBS & SBSi ,"동영상 뉴스       대학입시 경쟁률을 인위적으로 끌어올린 대학생과 고등학생들이 무더기로 경찰에 붙잡혔습니다.서울지방경찰청 경제범죄수사대는 지난해 말 대학입시 원서접수 기간 동안, 친구들과 친인척에게 기초생활수급자·농어촌 특별전형 지원서를 제출시키는 방법으로 입시 경쟁률을 높여 다른 학생들의 지원을 방해한 혐의로 대학생 20살 김 모 씨 등 10명을 불구속 입건했습니다.이들은 경찰 조사에서 특별전형은 선발인원이 많지 않아 경쟁률을 조작하기가 쉬워 자신이 합격하려고 이같은 일을 저질렀다고 말했습니다.송인근 solidarite@sbs.co.kr관/련/정/보◆ 정운찬, '국사 영어 시험' 발언 논란 해명◆ 정두언 ""'학교 주5일제' 교과부도 긍정적""◆ [단독] 경쟁률 조작…'대입 작전세력' 수사 의뢰◆ ""공부자랑도 못하냐""…합격자 현수막 자랑 '안돼'☞ [SBS기자들의 생생한 취재현장 뒷이야기 '취재파일']☞ SBS뉴스 공식 SNS [SBS8News 트위터] [페이스북] [미투데이] [요즘]저작권자 SBS&SBS;콘텐츠허브 무단복제-재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=055&aid=0000200664
대학입시에도 작전세력 있다？ : 네이버 뉴스,2011.03.08,financial news,"대학입시에 허위로 지원, 경쟁률을 조작하거나 이를 위해 자신의 명의를 빌려준 혐의로 10대들이 무더기로 경찰에 적발됐다. 서울지방경찰청 경제범죄특별수사대는 대학입시 경쟁률을 조작한 혐의(업무방해)로 김모군(19) 등 33명을 적발, 김군 등 10명을 불구속 입건했다고 8일 밝혔다. 경찰은 또 김군 등에게 단순히 명의를 빌려주는 등 가담 정도가 가벼운 나머지 23명은 관련 기관에 통보했다. 경찰에 따르면 김군 등은 지난해 12월 연세대와 한양대, 광운대의 정시모집 특별전형에 지원하면서 친구와 친인척, 인터넷 카페에서 알게 된 재수생 등에게 이 대학에 원서를 내도록 하는 방법으로 자신이 지원한 전형의 경쟁률을 최고 8대 1까지 끌어올린 혐의를 받고 있다. 경찰 조사 결과 이들은 학과별로 1∼2명만 선발하는 기초생활수급자나 농어촌ㆍ전문계고 출신자 특별전형에 지원한 뒤 이 같은 수법으로 경쟁률을 높여 다른 수험생들이 지원을 포기하도록 하기 위해 ‘작전’을 벌인 것으로 드러났다. 이들 중 김군은 고교 2학년인 이종사촌 2명과 친구 등 6명의 명의를 빌려 지원서를 냈고 박모군(18)은 자신이 다니던 전문계 고교 친구 2명을 동원하는가 하면 인터넷 카페에서 알게 된 재수생에게 현금 5만원을 주고 원서를 제출하도록 유도했다고 경찰은 전했다. 이들은 대입 원서접수가 대행업체를 통해 이뤄지고 실명 인증이나 지원자격을 검증하는 절차가 없다는 지원제도의 허점을 노린 것으로 조사됐다. 경찰은 이들 중 3명이 현재까지 학적을 유지하고 있는 것으로 확인, 한국대학교육협의회에 조사결과를 통보했다. 경찰 관계자는 “이들은 대부분 대학입시와 관련한 인터넷 사이트에서 이 같은 수법을 동원하면 쉽게 합격할 수 있다는 사실을 알고 범행했다”며 “대학당국은 수능을 보지 않았거나 지원자격이 없는 수험생이 원서를 제출했는데도 미온적으로  대처한 것으로 보인다”고 말했다./pio@fnnews.com박인옥기자■ 오늘의 핫뉴스 ▶ '한국외교관과 불륜' 30대 덩00은 누구?▶ 800만원 넘는 아바타 옷 ‘불티’▶ ‘안타까운 모성’..20일전 숨진 아기 안고 노숙▶ ‘2012년형 제네시스’ 타보니 BMW보다..▶ 화성 여교사, 실종당일 집 주변에서..※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지[☞ First-Class경제신문 파이낸셜뉴스 구독신청하기]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=014&aid=0002405183
대입 정원외 특별전형 대대적 감사 : 네이버 뉴스,2011.03.29,세계닷컴,"편법 입학 악용사례 많아감사원 “현장감사도 진행”[세계일보]감사원이 편·탈법 논란이 일고 있는 농어촌 특별전형, 재외국민 특별전형, 기초생활수급자 및 차상위계층 특별전형 등 대입 정원외 특별전형에 대해 감사를 벌이고 있다.29일 교육과학기술부와 한국대학교육협의회 등에 따르면 감사원은 최근 서울 시내 주요 대학과 지방 주요 거점 국립대 등을 대상으로 ‘교육격차 해소’ 감사에 돌입, 이들 대학으로부터 정원외 특별전형 관련 자료를 제출받아 내부 감사를 진행했다. 교과부와 대교협으로부터는 각 대학 모집 요강 등을 제출받아 기초자료 분석을 마친 것으로 전해졌다.감사원은 내부 감사 결과를 토대로 조만간 서울 시내 주요 대학과 지방 주요 거점 국립대 등에 대한 현장 감사도 진행할 예정이다.감사원의 이번 감사는 이른바 교육격차 해소를 목적으로 대학들이 정원의 10%까지 뽑을 수 있도록 한 정원외 특별전형이 일부 학부모·학생에 의해 정당하지 못한 방법으로 대학에 입학하는 수단으로 악용되고 있다는 지적이 이어진 데 따른 것이다.주요 감사대상은 농어촌 특별전형, 재외국민 특별전형, 기초생활수급자 및 차상위계층 특별전형, 전문계고 특별전형 등이다. 대학들은 농어촌 특별전형의 경우 1995년 도시·농촌 간의 교육 격차를 줄이겠다며 도입됐지만 악용 사례가 수두룩했다고 전한다. 농어촌에 있는 고교를 3년 다닌 학생에게 주어지는 지원 자격을 얻으려고 대도시에서 이사하거나 주소지만 옮기고 통학하는 위장전입 사례 등이다.기초생활수급자 및 차상위계층 특별전형은 2009년 도입됐지만 최근 몇년 사이 부모가 위장 이혼을 해 소득이 없어진 한쪽 부모 밑으로 수험생의 호적을 옮기는 등의 지능적인 편법들을 낳고 있다.송민섭 기자 stsong@segye.com [Segye.com 인기뉴스]◆ ""방사성 물질 검출"" 쉬쉬하고 '오보' 주장하더니…◆ 변심 애인 흉기로 마구 찌른 유부남 징역 8년◆ 군대 간 애인 신병훈련소에서 만날 수 있다?◆ 40대女 5년만에 죽은 남편 아이 임신…어떻게?◆ 순진한 사장 속여 5억 가로챈 직원의 최후는…◆ '내 남친, 경차는 무조건 안돼!'… 네티즌 설전◆ 김민지, 졸업사진 논란에 ""사람 죽였나?"" 분노    [ⓒ 세계일보 & Segye.com, 무단 전재 및 재배포 금지]  <세계닷컴은 한국온라인신문협회(www.kona.or.kr)의 디지털뉴스이용규칙에 따른 저작권을 행사합니다.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=022&aid=0002246046
